スレ数,ID,コメント,投稿時刻
178,ID:3L/DSBQJ0,つくし卿は色弱だからしゃあないんなぁ  かえって他の漫画家では創造出来ない  配色を楽しんでるけどなぁ,2019/03/02 21:22:31
179,ID:gNFSENq40,まああさんはピンクだと思ってた,2019/03/02 22:26:51
180,ID:xD304HZKp,ピンクでしょ,2019/03/02 23:12:24
181,ID:hu9NH66P0,黒光りされてても困る,2019/03/02 23:15:52
182,ID:jieU5v0xa,たまごっちみたいな感じでなれはて育てたい,2019/03/02 23:29:20
183,ID:Tg48sEgO0,>>164  転生したらリコさんだった   >>178  今まで単行本を見てもらえばわかるけど  表紙は単行本毎にテーマとする色彩になってるから  それを際立たせるために実際の色彩とは多少ことなるかもしれないよ   でも7巻は全体的にサーモンピンクか  何だか内臓みたいだね  果たして何かを示唆しているのか,2019/03/02 23:58:36
184,ID:9oGJwEjX0,>>178  今確認したらピンクの補色が緑だった  絵描きなら当然考える絵を際立たせるための配色だね,2019/03/03 0:04:28
185,ID:Hqcafu7O0,ムーギィさんも緑色だとは思いたくない,2019/03/03 2:54:49
186,ID:oTy3Pqsn0,あれ？今日って2月30日であってますよね？,2019/03/03 2:57:58
187,ID:6wiwKdLU00303,あってるけど、つくし卿が3月って言ったから俺は先に3月に来たよ,2019/03/03 3:04:26
188,ID:UNqlwZC5d0303,更新まであと27日かぁ,2019/03/03 7:55:45
189,ID:AKVJTtjGr0303,んなぁおいらが間違ってた  更新は4月ですよ,2019/03/03 9:13:20
190,ID:xVfX7TAT00303,つくし卿「3月延期実験は成功ですよ、ナナチ」,2019/03/03 9:35:39
191,ID:6hzWO2vH00303,>>184  カラー描くごとに色変わるってジョジョのスタンドじゃないんだから  最近まで傍に立ってたけども,2019/03/03 9:58:19
192,ID:9oGJwEjX00303,>>192  〉最近まで傍に立ってたけども  今は消えたのか、その辺で卵になってないか   それはともかくイルぶるや成れ果てたちが全体的にピンクっぽいのは  イルぶるがイルミューイの肉体の内部だと仮定して成れ果てたちはそれを構成する細胞の一部ってことを示唆してるのかもね  だからイルぶる内で無から何かを生みだすことはできないが、外側から価値(栄養)を取り込み(狩り)、その細胞へと変化させることはできる  ファプタだけがイルぶる(肉体)から切り離された存在で独自の色を持っているとすると  ファプタだけが、イルミューイが唯一産み出せた生命体(価値の化身)ってのもあながち間違いでないのかもね,2019/03/03 11:47:14
193,ID:DEKCi2jXd0303,残りワズキャン…  これは流行る,2019/03/03 12:04:14
194,ID:feMtJkDVd0303,オイラのふわふわを想像してぐいぐいこん,2019/03/03 12:18:11
195,ID:feMtJkDVd0303,痛恨の途中送信！,2019/03/03 12:19:50
196,ID:xXElT/uVM0303,>>194  そうかい！いいね！,2019/03/03 12:40:48
197,ID:MStkRY5wa0303,もちろん振る舞ったさ！,2019/03/03 12:46:55
198,ID:g8SzNcPip0303,ゎずきゃん   ヮズキャン,2019/03/03 13:04:18
199,ID:aMbZOi9200303,ワズにゃん！？,2019/03/03 13:06:21
200,ID:9jVidv1g00303,>>184  つくし卿は色弱なので体調が悪くなると赤緑の区別が付かなくなる  過去にも色指定を間違えた事を自分で語ってる事があった  例を挙げると呪い避けの籠の内側や、アニメエンドカードのイリムの髪色  事後訂正するつもりもない様なので、今後も色彩担当などを置くつもりはなさそう,2019/03/03 13:06:22
201,ID:9mhprA7H00303,新宿の生コメンタリーの時に質問者を着ている服の色で指名しようとしてたから内心ヒヤヒヤした,2019/03/03 13:28:45
202,ID:916cHlEId0303,みんな服を脱げば肌色だから楽チン,2019/03/03 14:20:51
203,ID:JUQjwgf100303,みんなマアアさんの着ぐるみにすればいい,2019/03/03 14:25:39
204,ID:9oGJwEjX00303,>>201  詳しい解説ありがとう  ま、表紙の場合は校了まで複数の人がチェックするし、瞳など小さな箇所の色以外はつくし卿の意図したものと大きくずれる可能性は低いでしょう,2019/03/03 14:26:57
205,ID:17cTyzrQp0303,コラボパン屋行ったら店員がリコ金髪コスプレしててガチ度を感じた,2019/03/03 14:53:56
206,ID:ht9eMqW400303,twitter.com/inabashiro  だからナナチはウサギじゃねえって……ミーティパンどこ？無限に餡が吸えるやつください,2019/03/03 15:24:10
207,ID:/V0j+AYI00303,配信してるぞよ,2019/03/03 15:51:56
208,ID:9qPfnDmn00303,コレがパン屋のコスプレ  https://pbs.twimg.com/media/D0s99fTV4AAn-MX.jpg,2019/03/03 16:12:58
209,ID:Hqcafu7O00303,あらお美人,2019/03/03 16:16:11
210,ID:uN6QP1o600303,おば（ry,2019/03/03 16:18:36
211,ID:MWlOKoI/d0303,絶対領域いいっすね＾～,2019/03/03 16:57:16
212,ID:Yw4S5Q+Va0303,どうゆう関係なん？つくし卿の実家？,2019/03/03 16:58:30
213,ID:xVfX7TAT00303,レグのおにんにんを強引に弄ぶドシガタなリコだな,2019/03/03 17:01:24
214,ID:ht9eMqW400303,ハリウッドの実写版リコサンって感じだ,2019/03/03 17:11:07
215,ID:V6RJrWuW00303,>>209  いいじゃん  https://i.imgur.com/j0hvAAI.jpg,2019/03/03 17:26:42
216,ID:YWpgGJxqa0303,このパン屋さんこれほどのガチ勢だったとはｗ,2019/03/03 17:29:33
217,ID:dgP0n42o00303,>>209  世界不思議発見に出てそう,2019/03/03 18:05:34
218,ID:JUQjwgf100303,>>217  確かつくし卿の同人全部持ってるって言ってなかった？,2019/03/03 18:10:32
219,ID:916cHlEId0303,つくし卿の同人誌とかドシガタ,2019/03/03 18:15:41
220,ID:Hqcafu7O00303,田亀源五郎先生がこっそり書いてそう,2019/03/03 18:24:02
221,ID:yL5lUR10d0303,ナナチパイ下さい,2019/03/03 18:40:16
222,ID:JCKtgKBE00303,ボクはラフィーさんの辛子饅頭がいいな,2019/03/03 18:52:42
223,ID:66BOktmu00303,ラフィーさんの辛子(意味深),2019/03/03 19:04:58
224,ID:2sYldvMBa0303,ラフィーで検索すると某ソシャゲのツインテ娘一色やな,2019/03/03 20:26:20
225,ID:gDqifHDTx0303,>>194   ワズキャン！  ってやると、きららフォワードとかに連載してそう。   わずキャン△  ってやると、冬空の下、ガンジャたちの楽しいキャンプが始まりそう。,2019/03/03 20:35:31
226,ID:0qpY/VH1M0303,>>226  「今回のは特にヤバいね！」と言いつつ毎回怪しいキノコを食べたり、  「睨みつけ、慈しみ、憧れ続ける」と言いながら女子の着替えを覗いたり……。,2019/03/03 21:57:22
227,ID:yrp0HrVi0,何巻だったか忘れたが  蟲に寄生された生きたまま死体状態の人が「誰？誰？」言ってるのはホント痛々しくて怖かった。  アレは蟲が言わせてたのかな？,2019/03/03 22:15:56
228,ID:6Y22jpaR0,人間の注意を惹く為の単なる鳴き真似,2019/03/03 22:17:53
229,ID:xVfX7TAT0,>>227  きっと女の子しかいない優しい世界なんだなぁ  「犠牲」とか「試練」とか「呪い」とか「死」とか  絶対出てこない、一人でソロダイブ！とか  女学生が気楽に週末楽しむアウトドア漫画なんだ  きっと……,2019/03/03 22:18:30
230,ID:vcGJy7Xp0,クオンガタリのアレは生き餌だから鳴き真似じゃなくて本人(？)の声だよ,2019/03/03 22:18:50
231,ID:T7t+eVK70,鳴き真似は目がキモい鳥みたいな奴,2019/03/03 22:23:26
232,ID:PykCauOmM,わざと食料になって胃袋に行くくらいだから生かされてるね  カタツムリのツノがアレな寄生虫思い出すレベルで苦手だわ,2019/03/03 22:24:26
233,ID:yrp0HrVi0,蟲が自ら死にかけの人の口の中に入って行って  牧畜とは恐れ入る　みたいなセリフがあった記憶,2019/03/03 22:25:20
234,ID:yrp0HrVi0,>>233  そうそれ,2019/03/03 22:26:44
235,ID:V6RJrWuW0,ロイコクロリディウムだか,2019/03/03 22:30:18
236,ID:PykCauOmM,最初の四文字消すと意図不明な物質結晶に聞こえる  ショタディウムとかあるんだろうか  やっぱ検索して嫌悪したわ 不気味すぎる,2019/03/03 22:34:33
237,ID:ht9eMqW40,ショタディウムに寄生された男児はちんちんを露出回転させる奇行を起こし補食されてしまうという…,2019/03/03 23:07:33
238,ID:916cHlEId,俺は奥ゆかしい方がいいんで,2019/03/03 23:24:01
239,ID:V6RJrWuW0,レイコクデュクシウム,2019/03/03 23:27:00
240,ID:uN6QP1o60,>>227  ワズキャンなら締切過ぎても励ましてくれそう,2019/03/03 23:34:31
241,ID:IgXoK64J0,アリの頸椎部に寄生して動きをコントロールして  羽化直前に頭がぽろっと取れて中から出てくるようなのもおるでなw,2019/03/04 0:21:16
242,ID:Fo1sTvOI0,>>234  牧畜違ｗｗｗ養殖だよｗ  牧畜だったらクオンガタリが人間の上位互換になっちゃうｗ,2019/03/04 0:22:41
243,ID:orB0yOpj0,そして突然預言者の顔に,2019/03/04 0:25:10
244,ID:axLKy2r+d,ワズキャンにいいねされました,2019/03/04 0:51:30
245,ID:S+y81SBZ0,イェーイ!!,2019/03/04 0:57:09
246,ID:EcAy2hKd0,>>242  昆虫なので頸椎と言う部位は存在しないな  脊髄部ではなく骨組織を指す言葉なので  頸髄が適切かな,2019/03/04 1:04:26
247,ID:NXoPQxuu0,鳥になりたいんだよおおおおお,2019/03/04 6:18:40
248,ID:G6CgeeuW0,入水自殺させるハリガネムシとか  現実もかなり度し難い,2019/03/04 6:55:29
249,ID:y/UdOoAea,つくし卿もいつかスギナ卿に成り果てるんだよな  ﾄﾞｼｶﾞﾀ,2019/03/04 8:59:14
250,ID:uqpfNIhBD,ググったら>>237しか出てこなかった,2019/03/04 9:53:10
251,ID:orB0yOpj0,ワズキャン「更新は4月にずれ込むだろうと預言したら故郷を追われちゃったよ」,2019/03/04 10:32:59
252,ID:m9hr+xQS0,なんならニコニコでつくし卿がお話してくれれば良い  俺はそれを脳内で漫画に変換して楽しむから(声付きで),2019/03/04 11:47:18
253,ID:K1eS8SkI0,お前は妄想だけで抜けるのか？AVやエロ漫画を見ながらでないと無理だろう  それと同じさ,2019/03/04 11:55:20
254,ID:K8+tnpM8d,いや…？,2019/03/04 11:55:57
255,ID:HV0s57s50,え……？,2019/03/04 12:16:07
256,ID:kqDQQ72Kd,んん…？,2019/03/04 12:17:42
257,ID:i1+dDZVnd,まああ…？,2019/03/04 12:24:12
258,ID:FLUNuUH+d,余裕で配信してるということは、  とっくに原稿あがってるか、  〆切が当分先か、どっちかだろう？  おそらく後者だから年内に更新あればいい方よ,2019/03/04 12:32:07
259,ID:nGjhX2h5d,んなぁ…？,2019/03/04 12:32:59
260,ID:B9FdrcgNM,ボとレグがバトルしてるとき  ボの目から触手うねうねしてたのがキモい  ロイコクロリディウムとは違うけど,2019/03/04 12:53:25
261,ID:U+qNfUsh0,それだとベラフまでキモいみたいじゃないか,2019/03/04 13:16:23
262,ID:CW8ge6zXp,ベラフはお目目フェチだから  目と目でチュー出来るようにお口にしただけだからセーフ,2019/03/04 13:38:58
263,ID:FdMMw2hW0,ベラァ・・・,2019/03/04 13:48:18
264,ID:nGjhX2h5d,>>263  いやぁ…（戦慄）,2019/03/04 15:05:55
265,ID:Ku+LTxc00,てかベラフのあの部分は目じゃ無くて口の可能性が  リコさんに垂らしてたのがよだれになっちゃうけど,2019/03/04 16:22:02
266,ID:39hOmwCZa,眼フェラフ？,2019/03/04 16:38:20
267,ID:U+qNfUsh0,目は口程に物を言う  そして口の上位互換と化したベラフのおめめだよ,2019/03/04 16:38:55
268,ID:XieeLJxx0,元号が変わる前日に更新がきて   次の元号に踏み入る準備は整いました  共に夜明けを迎えましょう   でどんどん板を消化するとかありそうだな,2019/03/04 17:25:49
269,ID:zLH5GoOy0,板全体を消化するとかボ卿恐ろしや  板のスレすべてが落ちたらどうなるんだろう,2019/03/04 17:28:17
270,ID:N4saeugMx,新しい掲示板がはじまる,2019/03/04 17:57:51
271,ID:NYbqQvpKa,オース全体を停電させたリコさんならあるいは,2019/03/04 17:58:42
272,ID:S+y81SBZ0,>>263  それは無い  何故なら我らが隊長リコさんが既に眼球キスを成し遂げているからだ  何故だ,2019/03/04 18:44:40
273,ID:PSD/x7Fep,ボボボボボボ  ボボボボボボ  ボボボボボボ  これがゲシュタルト崩壊だ,2019/03/04 19:13:36
274,ID:CW8ge6zXp,>>273  リコのそういうことしちゃえる香りに反応して  よだれダラダラだった説,2019/03/04 19:14:51
275,ID:uzqtwaU40,>>269  「平成最後の」って言葉にロマンを感じるというつくし卿だから  平成最後の日に平成最後の更新を出してくるのはありえるな  #52は4/30か？   #51が4/30？  さすがにそれはちょっと,2019/03/04 19:31:50
276,ID:d4pKPASEr,２月30日に到達した人たちは今頃更新を楽しんでるのかな,2019/03/04 19:36:09
277,ID:CW8ge6zXp,昨日の配信で  あ！？れ！！？もう2ヶ月で平成？ふええ早！  みたいなこと言ってたし  わざわざ狙って四月末更新とかはしな、、、いよねきっと,2019/03/04 19:43:31
278,ID:zWv77Xxma,それは分かりませんね  彼等には帰ってくる術が無いのですから,2019/03/04 19:45:17
279,ID:mL5xF8h00,>>259  余裕でも締め切りが当分先って訳でもないよ  ただ話が1話分で収まりきれないから更新が長引いてるだけ,2019/03/04 20:26:22
280,ID:d4pKPASEr,https://i.imgur.com/z5KckcC.png  https://i.imgur.com/ei5mlO7.jpg   んなぁ,2019/03/04 20:39:05
281,ID:rc5M/pxj0,次回の量が2話分って、更新後に悠久の空白期間が約束されてそうで、なんかとてもコワい,2019/03/04 20:40:05
282,ID:hXX32pnd0,まず心配すべきは読後負荷じゃないか,2019/03/04 20:46:23
283,ID:Qfpeoxjb0,つくし卿が#51層の上梓負荷を受けて無事かどうかでしょ,2019/03/04 20:50:04
284,ID:1JYTHpLy0,次の2話分の後に1回街か不動卿の話に戻りそう  それで一冊になるはずだから、空白くるならばその後にして欲しいなー,2019/03/04 22:02:14
285,ID:LL3ckhFD0,今更だけどムーギィって男よな？  おかみさん呼び否定しているし、普通に男に見える,2019/03/04 23:13:56
286,ID:U+qNfUsh0,リコさんの直感を信じろ,2019/03/04 23:19:34
287,ID:uzqtwaU40,ムーギィ自身が睾丸提供者だと思っている,2019/03/04 23:24:05
288,ID:NYbqQvpKa,あれ？俺ムーギィさん女に見えてたんだけど…,2019/03/04 23:28:28
289,ID:nxGxXlba0,>>288  おかみさんて……の真意は自分の性別主張だった？,2019/03/04 23:29:03
290,ID:5gqfwql30,>>286  だったらなんなの！,2019/03/04 23:31:26
291,ID:nxGxXlba0,女確定してるキャラのほうが少ないよな実際,2019/03/04 23:34:03
292,ID:S80X/V/g0,ミッツやマツコ的な男前なオカマサン  もとい、おかみさんなんだよ,2019/03/04 23:34:35
293,ID:538cGONy0,なれはてって男女あるのか？,2019/03/04 23:42:07
294,ID:nxGxXlba0,無いなら俺たちが何年もナナチの性別で争ってるのは何だったんだよ,2019/03/04 23:43:29
295,ID:zaKReQsq0,ないだろ,2019/03/04 23:45:32
296,ID:zaKReQsq0,二次創作の都合上だけど,2019/03/04 23:45:58
297,ID:Te/zH4hJ0,>>288  この解答が一番多くの人喜びそう,2019/03/04 23:56:40
298,ID:aLi7bpOR0,>>291  これなんの台詞だっけな,2019/03/05 0:05:06
299,ID:Kg9CJ+dm0,>>288  ンマアアアアア,2019/03/05 0:05:15
300,ID:49QI0BXC0,望んだ姿を与えられるからそりゃもうチン長40cmレベルの巨根よ,2019/03/05 0:05:36
301,ID:31PrIREa0,睾丸は尻から出る,2019/03/05 0:19:31
302,ID:FqrP8j0Z0,実は男女1組が融合して成れ果ててるとか･･･  群隊で1つの成れ果てもいるぐらいだし,2019/03/05 0:44:57
303,ID:LQJoPzUQa,ボ卿の一行が店に来て睾丸焼きを食べていたり…しないか  でも6層訪問は事実上の片道だから村を観察するために残った祈手がいそうなものなのに  記録を文書で残しておけば次回訪問した際に回収できるのにね,2019/03/05 1:17:16
304,ID:8nHIIeIi0,>>285  現実時間で2年ぐらい先の話かな,2019/03/05 1:39:31
305,ID:FqrP8j0Z0,>>304  原生生物に食われたとかかなあ  アビス内は犠牲者が多そうな割りに探窟家の死体がナキカバネの時ぐらいしか出てないし,2019/03/05 1:48:08
306,ID:1H9JokzK0,残った祈手はみんな路地裏ハイエーサーズの手にかかって…,2019/03/05 2:53:44
307,ID:Jn6kEpED0,アビス内でﾀﾋんだら壁の染みみたいにヒトの形じゃなくなってるか、  数時間後には原生生物によって跡形もなく分解されてそう,2019/03/05 2:56:30
308,ID:gvk46Txs0,成れ果ての中に(元)祈手が何体か混じってるんじゃない？,2019/03/05 2:59:48
309,ID:t2AWhVlW0,祈手って辞めようと思って辞めれるもんなん？,2019/03/05 7:46:15
310,ID:0m7UGLeNd,形式的なお別れ会をやった後無言で実験体にされそう…,2019/03/05 7:49:17
311,ID:l4JfsVp9x,ボンの研究の秘密いろいろ見ちゃってるからね、仕方ないね,2019/03/05 8:13:50
312,ID:pLrBIX34d,でも地上には帰れるよ,2019/03/05 9:25:47
313,ID:LlPTlolQM,銃夢のザレムに行けるみたいなのやめろ,2019/03/05 10:03:31
314,ID:UIM1Gj5kd,ミズモドキのんで鉱物になったみたいなのが多々あるんだろうな   以外にその辺の草むしったら元人間とかかもよ,2019/03/05 10:23:46
315,ID:bviYholmd,…身体は岩で出来ていた。  アンリミテッド・ﾄﾞｼｶﾞﾀ・ワークス,2019/03/05 12:19:51
316,ID:pLrBIX34d,身から出たジョイナス,2019/03/05 12:25:01
317,ID:AXZWWMZkM,つくし卿が歌ってたボンボンポンドルドボンボンが頭から離れない,2019/03/05 12:39:34
318,ID:Vf4td6hK0,>311  ボンドルド卿 ｢さあペイジンとは今日でお別れです｣  ペイジン(中身ボ卿) ｢長らく世話になった｣  祈手(中身ボ卿) ｢さようなら｣  祈手(中身ボ卿) ｢さようなら｣  祈手(中身ボ卿) ｢さようなら｣   ボンドルド卿 ｢別れの挨拶は済みましたね…ではベイジン、異常が発生している四層へ行きましょうか｣,2019/03/05 15:47:08
319,ID:It6t3MmQa,驚きの手続き感,2019/03/05 16:10:35
320,ID:cfflEQhoa,お前らボ卿をなんだと思ってるちゃんと離隊させるに決まってるだろ！  離隊させても植え付けたボ卿の精神はそのままにしておけば、万が一隊が全滅しても離れた所なら大丈夫。リスク分散はしないといけませんからね,2019/03/05 16:19:09
321,ID:lBPLyP4tp,ペイジンは月笛でしょ  「頼んだ」って言い方からするとボ配下ですらない通りすがりか？,2019/03/05 16:26:15
322,ID:qw/qStxT0,バイトでしょ,2019/03/05 16:33:34
323,ID:vFmbjJ/Qx,ブラックなんてレベルじゃねえ労働環境,2019/03/05 16:58:26
324,ID:LlPTlolQM,同族経営で笑顔の絶えない職場です,2019/03/05 17:33:05
325,ID:n6tPhx050,同人経営意味が違う,2019/03/05 18:19:18
326,ID:p2RjCQnpa,たまに社長の可愛い娘さん(血縁無し)が現場に顔出していつの間にかいなくなってるよ,2019/03/05 18:26:01
327,ID:tXwprehT0,ムーギーさんは足がタコっぽいから、睾丸とかじゃなくて精莢なんじゃないかな   タコは交尾しないで精子の入ったカプセルを渡すんやで,2019/03/05 22:44:24
328,ID:1H9JokzK0,辛いのではなくリコさんの舌に精子が刺さっていた可能性が…？,2019/03/05 22:51:52
329,ID:J0Ur+mGvd,リコさん耳から産卵しちゃう可能性が？,2019/03/05 23:01:18
330,ID:ezWKhMyf0,創作だから睾丸のあるタコいるかも,2019/03/05 23:01:18
331,ID:31PrIREa0,ケツに口があるのか,2019/03/05 23:35:43
332,ID:BlxBQJ180,ケツみてえな口しやがって,2019/03/06 0:08:18
333,ID:aOQHrVAV0,最近目にする漫画にグルメ漫画が多いから  新しいリコメシを見たくなってきたけど  最期のアビスメシは睾丸焼きか・・・かなり経ったな   と思ったら、最新話で「こんなにうまいものがあるなんて」ってのが登場してたっけ（白目）,2019/03/06 0:23:46
334,ID:fNOKX6Ln0,ライザってスケッチがすげえ上手いのにレグだけ微妙に間違えてるのが気になる   ボ卿みたいに記憶を共有したレグ2Pがいる説はないだろうか,2019/03/06 0:27:36
335,ID:e8XAxu+d0,あれは普通にレグとは別の個体だと思ってる,2019/03/06 0:50:52
336,ID:wC+zHB1z0,3本爪あるしな,2019/03/06 0:53:04
337,ID:KTODlIqI0,その時点ではまた変わった生き物が出てきたぐらいの認識で、こんなのって感じだけ伝えようとしてたのでは  それかその通りにレグみたいなのがいっぱいいるのかもね  レグはイルミューイの故郷で言われてた黄金郷の本当の住人のイメージにしっくり来るみたいだし,2019/03/06 0:56:25
338,ID:d/FFpL+S0,そんな天国がアビスの底に,2019/03/06 2:03:03
339,ID:MpNWYAAV0,野原ひろし「テーマパークにきたみたいだぜ。テンション上がるなぁ」  レグ「」,2019/03/06 2:10:04
340,ID:2KKU1VxDa,成れ果てを解剖中の野原ひろし「下半身には肝と骨があるから、上半身とは勝手が違う」   プルシュカ「ほほ～！とうちゃんはものけつですなー」   野原ひろし「それをいうならものしりだろ～」,2019/03/06 3:05:01
341,ID:JGe/A6qi0,脳内再生された。ただ、ひろしはやはり  藤原さんの方か良かったんなぁ～,2019/03/06 4:55:38
342,ID:MF0aDMPb0,自分を野原ひろしだと思い込んでる精神隷属者,2019/03/06 7:17:53
343,ID:Oeacbq+Jd,シロがカートリッジなめる絵がみえるからやめろ,2019/03/06 7:50:15
344,ID:TENlj1PP0,ひまが箱に詰められちゃったゾ！,2019/03/06 8:12:52
345,ID:iQcBTIvB0,TVで久々にヒロシが出てて、ソロキャンプの解説してた  道具とかガチのキャンパーだったけど、ヒロシがやってると仕事干されて野宿にしか見えんかったとです  ヒロシです…ヒロシです…ヒロシです…,2019/03/06 8:32:44
346,ID:D1Pul55M0,BGMが脳内再生されてしまいますね  ttps://youtu.be/aYRLNvfNSAU,2019/03/06 8:37:01
347,ID:q8+pflX4a,>>342  今は殺人鬼が親父になりすまして家庭にいるみたいな構図になってるからな,2019/03/06 9:51:14
348,ID:2KKU1VxDM,このスレなんのスレだっけ？,2019/03/06 10:06:18
349,ID:JVe+SoSod,んなぁスレ,2019/03/06 10:09:13
350,ID:7Nd89M+T0,>>349  わかんね？力場だよ,2019/03/06 10:16:04
351,ID:TENlj1PP0,今んとこ考察してないことってあるん？,2019/03/06 10:26:51
352,ID:islxZohz0,りこぴんのうんちのにおい,2019/03/06 10:39:06
353,ID:r5alQdQTd,「んこの考察」と誤読,2019/03/06 11:05:51
354,ID:br8eEHFFa,>>349  成れ果て村,2019/03/06 11:36:05
355,ID:wKMUgZSga,大丈夫、更新が来ればまた考察やドシガタレスや成れ果ての鳴き声や関係ない話で一杯になるよ,2019/03/06 13:03:35
356,ID:XWNmeBRxa,奈落シチューに憧れて塩鮭 卵 オクラ 舞茸を適当に混ぜてみたが  しもつかれに似てきてしまった,2019/03/06 13:11:27
357,ID:islxZohz0,オイオイオイ,2019/03/06 13:14:49
358,ID:VMh6D99u0,鮭のニガ玉を潰さなければ  そこまで悪い味にはならんかと,2019/03/06 13:16:42
359,ID:XWNmeBRxa,各々の素材の良さは死んだが  切り身ではそこまで不味くもならんか  酸っぱくて粘つく黄色い草があればもっと度し難い味になったんだろうな,2019/03/06 13:18:18
360,ID:i0kxUbTi0,意図的に不味くするための一手間をかけないと、ただの食べ物になる,2019/03/06 13:19:12
361,ID:VMh6D99u0,すっぱくて粘着くか…  じゅん菜とかウチワサボテンとか  めかぶとかかな～うーむ  しかし、奈落シチュー再現しても  アビスカフェでも出せないなぁ  なんせ匂いが焼きゲロだし,2019/03/06 13:22:24
362,ID:qIo4Tt1d0,内臓も全部混ぜてから入れるワンポイントナナチが必要ですよ,2019/03/06 13:23:18
363,ID:O9oN43Bm0,>>362  もずく酢でも入れてみればー   「すっぱくて黄色い草」「粘つく草」は野草あたりで  ありそうだけど、両方兼ねるとなると難しいかな,2019/03/06 13:29:43
364,ID:FyCU1T4Ax,奈落シチューは、味まで真似する必要は無いと思うの・・・,2019/03/06 13:30:38
365,ID:XWNmeBRxa,あっ完食無理だこれ  吐瀉物風が吐瀉物になる,2019/03/06 13:31:03
366,ID:VMh6D99u0,だってアビスカフェで  「分泌物～？！」  「いやなら、食べるなよ…」  ってレグ&ナナチゴッコ出来ないし,2019/03/06 13:34:51
367,ID:7Nd89M+T0,おっさん1「分泌物～？！」  おっさん2「いやなら、食べるなよ…」,2019/03/06 13:41:09
368,ID:i9LJLFOUp,青汁的不味さならギリセーフ,2019/03/06 13:46:41
369,ID:VMh6D99ud,奈落シチュー煮てないからな  魚を胆ごと潰して生卵入れて温めただけ,2019/03/06 14:02:05
370,ID:VMh6D99u0,では、竹グマの山賊焼きはどうだろう。  猪肉を一晩クサヤ汁に漬け込んでから  焼き上げれば、食べれて腹も壊さない  糞尿な匂いも再現できて行けるかと,2019/03/06 14:09:23
371,ID:BoHjJGKO0,>>281  これ何のゲーム？,2019/03/06 15:12:45
372,ID:islxZohz0,TRPGってやつじゃないの？やったことないけど,2019/03/06 16:24:11
373,ID:GAEqcgXWr,多分CGIで作られた古いブラウザRPGでしょ  2000年前後は個人やベンチャー企業発のこんなのが結構あったよ,2019/03/06 16:31:34
374,ID:TnS07gC20,>>346  あの人、かなり前からガチのキャンパーやで  むしろ今はキャンプ系の仕事の方が多いんじゃないかってくらいだし   ただ家族で行って快適なキャンプをする「グランピング」スタイルじゃなくて最低限の荷物で必要な場合は原地でクラフトする「ブッシュクラフト」スタイルだから一般受けしないのは仕方ないわ    ボ卿はブッシュクラフター,2019/03/06 16:58:09
375,ID:JVe+SoSod,つくし卿のTSUKUSHIはやはりブッシュなんですかね？,2019/03/06 17:49:39
376,ID:WOpE3SONr,>>372  http://br2ch.mydns.jp/br2ch/bractmain.cgi   懐かしくて調べたけど多分これ  ２０年ぐらい前からあるけどまだ人いるんだな,2019/03/06 18:07:37
377,ID:XynYzQAFM,ぼんどるどのあのポーズのスマホスタンド  めっちゃ欲しい,2019/03/06 18:24:30
378,ID:br8eEHFFa,すしざんまいポーズでスマホを抱き止めるボ卿か   …確かに欲しい,2019/03/06 19:01:19
379,ID:HLA2LwZS0,リコって何万回も死んでるってマジ？  箱のなかで  サイヤ人ならやばいじゃん,2019/03/06 19:03:15
380,ID:KTODlIqI0,ナナチが自分と引き換えにリコ達を先に進めてくれって頼みに行くシーンでボ卿が何の脈絡も無くすしざんまいポーズしてるのがシュールで笑ってしまう,2019/03/06 19:11:08
381,ID:FJbaU5I8M,新選組ものやヤマ○を見て、土方歳三をどしがたいぞうと読む様な気がしてきたら、一流の成れ果て。,2019/03/06 19:24:25
382,ID:ewVfK4RIM,リコはそのうちスピリットオブファイアとか使役するようになるんだろ知ってるぜ,2019/03/06 19:25:41
383,ID:br8eEHFFa,スピリットオブプルシュカ使ってるじゃん,2019/03/06 20:00:05
384,ID:UGfY5x6d0,正直まだまだ先だろうと思ってたからムビチケもう売り出すのかとびびってる,2019/03/06 20:16:47
385,ID:+/qZZ3me0,ムビチケ発売ってことは、アニメジャパンで公開日発表するのかな   今度こそ、地元で公開してくれ！！,2019/03/06 21:26:08
386,ID:9vXJjghN0,足長おじさん  https://pbs.twimg.com/media/D09p2xpUwAEMEvn.jpg,2019/03/06 21:53:55
387,ID:SzzKR5rN0,度し方おじさん,2019/03/06 21:55:38
388,ID:yMDY6IOd0,前売りにはだいたい何年何月が印刷されてるからねえ  けっこう早く見られるかも,2019/03/06 22:09:50
389,ID:1hmvV4L9a,ライザはフアプタに会ったのかな,2019/03/06 22:58:33
390,ID:iQcBTIvB0,>>388  土し方歳三,2019/03/06 23:21:13
391,ID:h6xroGjF0,>>390  会っていれば手記に書いてるはず  だが発見された手記は全てじゃないので断言できないな  ファプタは警戒心が強く気配を消す術を身に付けているし  ライザはライザでそういうタイプを積極的に捕獲しそうにないので接触してる可能性は低いかな,2019/03/07 0:17:56
392,ID:wSCNsHA20,この物語ってループものなの？,2019/03/07 0:50:17
393,ID:qnsHYqSR0,ナナチの尻尾あたりを小刻みにトントンして反応見てみたいんなぁ,2019/03/07 1:31:47
394,ID:X29MAhnk0,謎の昂ぶりに悶えそう,2019/03/07 1:35:04
