スレ数,ID,コメント,投稿時刻
146,ID:c+HfTbC+0,なぜかスカートが持ち上がってる,2018/12/05 0:07:49
147,ID:dLWUU+nHa,マアアさんは,2018/12/05 0:10:30
148,ID:KqWgX9Dk0,前回今回でモブ子もとい来てください子もとい前髪ぱっつんがかなり気に入ったんだが  俺知ってるよ。つくし卿のことだからこの子は碌な死に方しないって,2018/12/05 0:26:59
149,ID:/EcCumrJ0,原作愛溢れるイラストほんと好き  https://i.imgur.com/EkqJ323.jpg,2018/12/05 0:29:59
150,ID:SjGWP03Fa,>>150  オーゼンさんがボ卿以上に悪役面してる…,2018/12/05 0:35:00
151,ID:D6bpbrJ10,ライザの顔が少しリコ寄りになってる,2018/12/05 0:38:37
152,ID:a4A23PEtK,なんて頼もしい旅の仲間たちですね,2018/12/05 0:38:46
153,ID:LK84OZdcr,>>151  オーゼンさん:悪役ムーブをする善人  ボ卿:善人ムーブをする狂人  だからね、見え方はこれで正しいね,2018/12/05 0:41:05
154,ID:GznRr06J0,>>150  構図から何まですげー気合い入ってるな  感動したわ   かわいすぎるマルルクと  独特な表情をするファプタが絵師の絵柄と融合して見たことない表情になってるの好き,2018/12/05 1:04:44
155,ID:IOxMkkPj0,トーカが完全に誘ってるメスの顔   それはさておき深い紫で想像してたからヴエコが赤髪なの未だに慣れん  思い返せばナナチの体毛の色議論とかもしてたなここ,2018/12/05 1:08:12
156,ID:GznRr06J0,>>150  つくしツイ見ても見つからないな  詳細希望,2018/12/05 1:12:49
157,ID:LK84OZdcr,>>156  それは確かに  青っぽく見えるよね,2018/12/05 1:22:20
158,ID:EHdJzhgJ0,>>150  いいねうまいわ,2018/12/05 1:23:03
159,ID:UX1kes9C0,>>157  つくし卿のツイに普通にあるよ,2018/12/05 1:36:47
160,ID:GznRr06J0,>>160  探し方が悪いのか見つからない・・・  またじっくり探してみるよ,2018/12/05 1:52:16
161,ID:wB088pYla,ベラフは目には見えない内面の美しさみたいなものの境地まで行き着いた結果それを吸い取り吸収する事に価値を見出したのかね,2018/12/05 2:13:39
162,ID:XQh66mP4d,ヴエコ緑のイメージだったな  赤っぽいのかわいらしくて好き,2018/12/05 2:15:49
163,ID:E40XAPJo0,>>150  すごくいいけど院長がいないな,2018/12/05 2:33:55
164,ID:F/Y/DzGz0,>>124  https://www.akitashoten.co.jp/special/blackjack40/138  これだな,2018/12/05 3:09:36
165,ID:oxYgAbDc0,>>161  「なで」って人やね,2018/12/05 3:19:12
166,ID:Vy1UXaFT0,この覇王の卵を使ってゴッドハンドに転生するのか,2018/12/05 3:49:46
167,ID:1+38poHor,この悲惨な過去を聞きながらお腹いたくてうんこしたい気持ちで一杯のリコさんの顔を眺めるのが価値だよ,2018/12/05 5:43:09
168,ID:ZWrhoTa8a,>>168  じゃあ僕はこのレズセックスのシーンが価値なのでもらっていきますね,2018/12/05 5:55:54
169,ID:xrY1f/LSr,トーカは誘ってるんじゃなくて  鍋がちらっと見えるから料理の味見だろw  よくライザトーカ絵描いてる人かな？,2018/12/05 6:06:35
170,ID:9CG9Qv6Ya,トーカさんすごく可愛い,2018/12/05 6:09:37
171,ID:2ecdZuP70,メイドインアビスオンリーイベントのチラシ絵じゃん  知らなかった探窟家は裸吊りだよ,2018/12/05 6:57:10
172,ID:8v/EA5Fv0,四層はTRCか…  昔、成れ果てた場所だわ,2018/12/05 7:40:24
173,ID:yBy805XK0,非公式二次創作イベントの告知とイラストをRTしちゃうつくし卿の懐の広さ好きだよ,2018/12/05 7:56:33
174,ID:x3e3U0cx0,>>150  相変わらずまああさんの手の亀頭っぷりに笑ってしまう,2018/12/05 9:01:58
175,ID:694lmtJHr,リコ肌の露出が明らかに増えてるな  けしからん,2018/12/05 9:03:44
176,ID:JojkmzMxM,あれ？レグがファプタのところに手掛けたらリコさん最大のピンチじゃね？,2018/12/05 9:23:09
177,ID:GznRr06J0,>>166  ありがとう！  この人のライザとオーゼンの過去話も良さげ    ライザとオーゼン、オーゼンとマルルクの馴初め、ボ卿の過去etc  何というか、メイアビはいろいろ物語を想像させる余地があるのがいいよね,2018/12/05 12:44:42
178,ID:GznRr06J0,トーカの性格はリコみたいだったのだろうか  トーカがいかにして殲滅卿ライザをゲットしたのか知りたいですねえ,2018/12/05 12:53:17
179,ID:nFAFgEzQp,喰われただけだぞ,2018/12/05 12:55:34
180,ID:2UuNb8Ms0,でも貴様だし・・・,2018/12/05 12:55:46
181,ID:YaIZGdhBr,>>179  料理を差し出してるっぽいコマがあったからリコさんに似て料理得意で  ライザの胃袋を掴んだと勝手に思ってる,2018/12/05 13:09:37
182,ID:GznRr06J0,手記の半分が原生生物の味について書いてるライザ  飯係のトーカと結ばれるのは必然  そして「ああ旨かった･･･そしてデザートは貴様だあっ！(酔ってる)」と,2018/12/05 13:13:16
183,ID:sevWl7EsH,この子はまだなんですかね  https://i.imgur.com/kK4YV9R.jpg,2018/12/05 13:13:41
184,ID:GznRr06J0,>>182  トーカの料理でグルメ漫画よろしくアへ顔を晒すライザ  それを見て微笑むトーカ  しかし、彼は知らなかった  その夜自分がアへ顔を晒すことになるとは,2018/12/05 13:17:43
185,ID:UX1kes9C0,夜の殲滅卿,2018/12/05 13:21:08
186,ID:AYz0JFgD0,>>150  >>164   これすごいな。  滅茶滅茶沢山の人が配備されてる。  神秘卿ですら配備されてる。   だから、院長も絶対に居るはず。   えーと、院長、  えーと、  えーと,2018/12/05 13:25:12
187,ID:nFAFgEzQp,院長なら奈落の底で光ってるよ,2018/12/05 13:31:10
188,ID:GzMTGkDh0,>>186  根絶やしにしてやる（性的な意味で・・・）,2018/12/05 13:33:04
189,ID:9dajNeXg0,マァァさんのケツがなぜ肌色なんだ・・・,2018/12/05 13:59:34
190,ID:xPkhxfRq0,ケツだけは未換装のオリジナルに違いない,2018/12/05 14:03:48
191,ID:peWIJSqid,>>189  根（意味深）,2018/12/05 14:09:28
192,ID:NysGXTsg0,>>180  1匹手懐けたら枕に困らなくなった  マジかわいい  食おうとしたら滅茶苦茶血が出た…,2018/12/05 14:18:39
193,ID:OiwmXnm/d,ライザがバージンだったとは,2018/12/05 14:28:37
194,ID:TOU1LgIVd,ただし童貞ではない,2018/12/05 14:51:42
195,ID:g/29kh360,ライザにちんこが生えてても違和感無い,2018/12/05 15:11:09
196,ID:izjRVoNd0,ライザにちんこ生やすな,2018/12/05 15:14:03
197,ID:zFGMnTR30,アナライザー,2018/12/05 15:20:24
198,ID:NysGXTsg0,トーカ、裂けちゃったの…？,2018/12/05 15:52:31
199,ID:OiwmXnm/d,どちらかといえば夜はか弱いライザの姿ををトーカだけに見せたとか  そういうのがいい   オーゼン「昨夜はあの程度の出血で泣くとは師として情けないよ。そんなんじゃ4層負荷はとてもとても･･･(笑)」  ライザ「ででで出葉亀だぞっ(照)オーゼン！」,2018/12/05 15:56:56
200,ID:OEzhgAhwp,ナナチをハマシラマプールに漬け込みたい,2018/12/05 16:06:30
201,ID:LkOxhKEMr,アビスに行くとわかってて中出しセックスしたトーカを許すな,2018/12/05 17:45:24
202,ID:R2OMD2SAd,オレは童貞殲滅卿の方が良いんで,2018/12/05 17:56:47
203,ID:izjRVoNd0,痴女もしくはビッチ好き,2018/12/05 18:01:16
204,ID:5tvc4npL0,安全日卿  護謨穴卿  逆種付圧卿,2018/12/05 18:17:25
205,ID:g/29kh360,ボ卿「I am your father」  リコ「No～！！！」,2018/12/05 18:18:26
206,ID:9dajNeXg0,>>202  トーカがライザを押し倒せると思うのか・・・？  どう考えても搾り取ってる方だと思うが,2018/12/05 18:26:59
207,ID:p4vV0fPtd,無尽棒,2018/12/05 18:46:47
208,ID:ZyZGNaY1p,ライザはトーカに心を開いたのだから  たぶんトーカには勝てない,2018/12/05 19:06:43
209,ID:GznRr06J0,ライザ「はあんっ！」  トーカ「ほおうっ！」  &#11015;  リコ「はおうっ！」,2018/12/05 19:32:37
210,ID:OedkWbFep,おやおや,2018/12/05 19:34:54
211,ID:ev+wzGnKM,トーカさんみたいな可愛い男の子がいつもニコニコしてて美味しいもの作ってくれたら何もないほうがおかしい,2018/12/05 19:42:05
212,ID:WNtat8BZa,俺も憧れは止められねえんだってなる何かが欲しいな,2018/12/05 20:21:18
213,ID:Q34CUYbG0,>>184  そのポンコツより地上にいるシギー君やキユイ君が何してるのか気になる  ドコカまだか,2018/12/05 20:24:25
214,ID:Vy1UXaFT0,オーゼンおばさんとセックスした,2018/12/05 21:27:13
215,ID:c+HfTbC+0,くない,2018/12/05 21:27:57
216,ID:MDwwNhbq0,？,2018/12/05 21:28:27
217,ID:e+Sp6R1e0,ちんちんに千人楔埋め込んで,2018/12/05 21:32:08
218,ID:5HHypSBzd,猫のちんちんみたいになるじゃん,2018/12/05 21:59:37
219,ID:c+HfTbC+0,マルルクはネコ,2018/12/05 22:00:20
220,ID:p2FbXV5q0,やっぱ女性はもちもちすべすべ肌が魅力だからな  楔でゴツゴツ肌おばさんはキツい,2018/12/05 22:00:36
221,ID:T8C5cosv0,マルルク「また壁の染みが増えてます……」,2018/12/05 22:24:52
222,ID:taYxepeW0,やっぱり最中に数えてるのか,2018/12/05 22:49:04
223,ID:8d09/BBAD,>>221  消えろ、もとい着エロというのかあってだな,2018/12/05 22:52:23
224,ID:Lxpj8vA60,モナカ？,2018/12/05 22:52:45
225,ID:IOxMkkPj0,忠実に全身楔入れたオーゼンさんエロ画像好き  甘えて腕だけにしか入ってないスベスベお肌オーゼンさんエロ画像も好き,2018/12/05 23:04:34
226,ID:GrWpFp8E0,ヴェコって女やったんか,2018/12/05 23:06:27
227,ID:NysGXTsg0,>>227  初登場時からおっぱい丸見えだったんだが,2018/12/05 23:11:39
228,ID:LcOCdCder,>>226  何が嫌いかより！何が好きかで自分を語ってるなよし！！！！！,2018/12/05 23:25:18
229,ID:OuRXY+fR0,>>227  いくらなんでもジェンダーフリーすぎるだろ,2018/12/05 23:25:23
230,ID:OedkWbFep,壁のシミを数える内に終わるハズが日に日にシミが増えていくマルルクちゃん,2018/12/05 23:25:25
231,ID:GznRr06J0,ヴエコは男女関わらず若い子にエロいことするのが価値だよ  そのため成れ果てても見た目そのまま髪だけ伸びた  下半身は相手に応じて変化させることができるよ,2018/12/05 23:58:52
232,ID:Cdro8Ilk0,マルルクを見るたび俺の特級遺物が抑えられない,2018/12/06 0:04:20
233,ID:+Jdiqrlk0,天井ならぬ壁のシミを数えるとは  バックからということでしょうか,2018/12/06 0:12:54
234,ID:SXlAinp7d,ヴエコがマルルクと出会ったら  出会って5秒でセックスしそう,2018/12/06 0:20:28
235,ID:jAd4IoS00,マルルクに性病移してお師様激怒,2018/12/06 0:21:34
236,ID:hdkZSnef0,その数秒後には壁の染みになってそうだな,2018/12/06 0:31:04
237,ID:T2z785Sh0,>>233  その四級遺物しまえよ,2018/12/06 0:31:28
238,ID:/tyV0MyX0,>>235  「セックスじゃないから…セックスじゃないから、合法だから…ふへぇ…」,2018/12/06 1:48:44
239,ID:iVYAIhHm0,久々にアニメを見たり漫画の1～2巻読むとリコさんの顔のお饅頭っぷりがわかるな,2018/12/06 1:56:38
240,ID:oI5K5t3K0,>>199  裂けてないからリコを産めないまま苦しんで死んでしまったのだ  オーゼンがリコを取り上げたってのはトーカの死体の腹を切って出したってことだろうね…,2018/12/06 3:45:24
241,ID:XZ0VNC+e0,それにしても、エロ子さんの回想、予想以上に長くなりそうな印象  幽閉（監禁？）までやるんだろうけど、何処までが描かれるのか見物ではあるんだが,2018/12/06 4:16:32
242,ID:KAaVAlTYM,あと1-2回じゃないか？  それだけこの物語で重要な意味を持つんだろう,2018/12/06 7:01:30
243,ID:Cx5FewoK0,つくし卿も長くなるの懸念してダイジェストっぽくしたんだろうな  長くなっていいからヴエコセを詳しく,2018/12/06 7:07:26
244,ID:sYtT1xEDa,ヴエコSAGA,2018/12/06 7:11:39
245,ID:5R6AIoZ5a,長くなってもいいけど途中でナナチ回挟んでほしい,2018/12/06 7:12:27
246,ID:djxPdzmg0,マジカジャさん元はイルミューイ説,2018/12/06 7:26:16
247,ID:VxD9RoZ0a,マジカジャやカミさんもああ見えて相当手練れな探窟家だったんだろうか,2018/12/06 8:00:02
248,ID:AWCk3cpka,>>248  村の成れ果てはヒト時代と記憶の連続性ない気がするなあ,2018/12/06 8:06:44
249,ID:q0jPmrbyp,いいね！,2018/12/06 8:07:54
250,ID:v99K+s2Bd,ナナチとマルルクの性別不明カップリングうき...うきォ......,2018/12/06 8:12:21
251,ID:jAd4IoS00,性別不明同士なら一緒にしても何も起こらないかもしれない,2018/12/06 8:19:47
252,ID:0s/QLi4k0,>>251  うき猿は奈落に突き落とせ,2018/12/06 8:22:01
253,ID:AWCk3cpka,性癖って普通のほうがいいよな  成人女性が好きならお金払えば生中出しセックスまでできるのに  ショタコンだと見てるだけでも犯罪者,2018/12/06 8:25:27
254,ID:q8/UVlnSd,二次とリアルの性癖はスイッチで切り替えられる,2018/12/06 8:31:42
255,ID:/tyV0MyX0,>>254  このスレで多数派ならこのスレでは普通だからな  他所(社会)は他所、家(スレ内)は家,2018/12/06 8:32:26
256,ID:WPQeTgbx0,>>59  土壁って藁や干した草を混ぜることがあるので  ふすま粉やおからに粉末葉野菜が入ったような  粉っぽくてぱっさぱさで枯れ草風味な味なんじゃないかと個人的には想像してる,2018/12/06 8:32:41
257,ID:T2z785Sh0,選ばれたショタコン（ロリコン）はイエスロリ・ノータッチの精神なのでセーフ,2018/12/06 8:33:23
258,ID:AWCk3cpka,>>256  すまん>>254は誤爆なんだ,2018/12/06 8:33:30
259,ID:5vG68r0p0,どこが誤爆なんだよ,2018/12/06 8:42:37
260,ID:AWCk3cpka,>>260  ここに書く予定だったんだ  ソープ嬢に生中出し気持ちいいPart25  https://phoebe.bbspink.com/test/read.cgi/soap/1542087584/,2018/12/06 8:46:04
261,ID:XPiKehSUK,２次元が性癖なのになぜ３次元に手を出さねばいけないのか…  区別がつかない方ですか…？,2018/12/06 8:51:37
262,ID:AWCk3cpka,土日は図書館でショタを眺めるのが楽しみだったんだが先週通報されてな  見るだけで犯罪なんだよ  なんてひどい世界なんだ,2018/12/06 8:56:49
263,ID:PvzSx0Cpa,相変わらずどんな誤爆も話題を広げられる魔境のアビススレ,2018/12/06 8:57:28
264,ID:UdgBer4r0,こいつイルぶるでミーティ啜ってそうだな,2018/12/06 9:18:30
265,ID:ZA4KiAsL0,自分の性癖ガタリきも,2018/12/06 9:53:30
266,ID:/h2ypJx3d,誤爆(意図的),2018/12/06 9:53:31
267,ID:UyRCzhwYd,>>263  通報されるってどんだけじーっと見てたんだよ  図書館は本読むところだぞ  公園でも行っとけ,2018/12/06 10:07:05
268,ID:sYtT1xEDa,勝手に酷い世の中になったかのように語る三次ペド野郎共,2018/12/06 10:32:56
269,ID:q8/UVlnSd,通報妥当,2018/12/06 10:36:12
270,ID:ZCeU/vmhp,たまにこういう勘違いしたのが出てくるのがアビススレ唯一の欠点,2018/12/06 10:37:04
271,ID:DD8Ygx9Vd,このスレ、すぐ変態性癖オークション始めるよな,2018/12/06 10:37:59
272,ID:einGqbR9a,全てはつくし卿の度し難い性癖のせい,2018/12/06 10:47:25
273,ID:wKcfzZcnp,まあぁさんみたいな形になるには  どういう欲が必要なんだ？,2018/12/06 11:20:34
274,ID:/tyV0MyX0,>>274  これに憧れたのかな？  https://i.imgur.com/xbJpZKe_d.jpg?maxwidth=640&shape=thumb&fidelity=medium.jpg,2018/12/06 11:41:48
275,ID:gvYsDTLfr,未だにアビススレから性犯罪者が出てテレビにスレが映されてないのは奇跡に近い,2018/12/06 11:42:34
276,ID:6w4EEgWc0,まああさんは見た目ファンシーだけど右手とケツが男らしくパワーも凄い  この事から強く男らしくなりたいという欲を持った可愛い動物大好きな草食系男子だったんだろう  リコに置いてかれて泣いちゃう辺り男らしさはあまり反映されてないけどな！,2018/12/06 11:50:19
277,ID:/GariJqAM,>>277  トーカさん？,2018/12/06 11:52:31
278,ID:W68peKpz0,うんこ臭いトーカさんなんてやだ,2018/12/06 11:58:20
279,ID:W68peKpz0,いや、ンコさんのリコ属性は父親譲りの可能性が…？,2018/12/06 11:59:52
280,ID:bVFftyoz0,>>278  まああ…,2018/12/06 12:03:32
281,ID:/h2ypJx3d,まああさんは幼児のイメージ,2018/12/06 12:16:45
282,ID:/tyV0MyX0,>>276  お前がそう言う事を書くたびに通報してるんだが、BANされてないのが奇跡だな  と言うか、奇跡と言うのは起きないから奇跡なんだよ,2018/12/06 12:26:12
283,ID:en20yBR7r,なんでだよ！きつい香水より  乾いたうんこを優しくした感じの臭いの方が落ち着くだろ！,2018/12/06 12:30:40
284,ID:gOx0jWMV6,乾いたうんこを優しくした感じの臭い(概念),2018/12/06 12:34:51
285,ID:mnidkeQta,リコまああ化ﾏﾀﾞｰ?,2018/12/06 12:37:21
286,ID:wKcfzZcnp,メポポホンさんの欲は、、睡眠欲だろうな,2018/12/06 12:48:06
287,ID:eErTsM3jF,まああさんはボが交換に使った子供じゃないかなぁ,2018/12/06 13:19:49
288,ID:bVFftyoz0,>>288  巨根ショタとか度し難いな…,2018/12/06 13:26:50
289,ID:SQem2ymwa,つくし卿が逮捕される訳ないだろ！証拠あるのかよ！  まあ、普通に作画資料として幼児の裸画像持ってるだろうけどな   漫画家で逮捕歴ある人って誰がいるか思い出してみた   蛭子能収（賭け麻雀）  小畑健（銃刀法違反）  山本英夫（大麻）  しまぶー（援交）  西脇（ロリ）   皆ちょっと謹慎しただけですぐ復帰してるし大丈夫だって！,2018/12/06 13:38:15
290,ID:/h2ypJx3d,マルルクのおっきな根っこ,2018/12/06 13:43:09
291,ID:bVFftyoz0,>>290  和月…,2018/12/06 13:45:57
292,ID:R4L8fU0Pd,>>252  おお！　あんたか   あずかっていた　ミーティとナナチを  そだてていたら……　なんと！   ナナチが　タマゴを  もっておったんじゃ！,2018/12/06 13:51:17
293,ID:7KqQGS7Od,>>293  ペンギンのゲイカップルが他のカップルからヒナを強奪しようとしたってニュースがあったな,2018/12/06 14:25:53
294,ID:PAPQljoL0,ナナチ  ナナチン  ナナチンコ,2018/12/06 14:26:20
295,ID:o34UCkSsM,ナナチ  ナナチ  チチチ,2018/12/06 14:33:17
296,ID:kaYQKewi0,>>290  たとえガチの幼児裸画像を大量に持っていたとしても  つくし卿ならば本当に業務上の作画資料として認められるのか・・・   ひらめいた,2018/12/06 14:34:01
297,ID:PAPQljoL0,芸術と児ポの違いとはなんぞや  アビス民はそれを考える義務がある,2018/12/06 15:22:22
298,ID:GCoCt3fQd,（そんな義務）ないです,2018/12/06 15:36:04
299,ID:NEj6vUCN0,>>290  銃刀法違反なら花輪和一氏がムショまで入ってるじゃん,2018/12/06 15:45:05
300,ID:hmY0Ezv10,>>300  あの人の漫画好き、絵柄はお前らには180°合わないだろうけど  発想の根幹的な部分ではつくし卿と趣向が繋がってそう,2018/12/06 16:32:28
301,ID:owqivuana,ナナチのサインiPhoneケース欲しいいい  どこも売り切れてるぅ～～～～,2018/12/06 16:55:22
302,ID:/tyV0MyX0,>>294  ゲイと言うより卵を温める習性があってな  股間の毛が抜けて熱くなるんだよ  だからオスも卵を温める,2018/12/06 19:24:24
303,ID:/tyV0MyX0,>>297  なら和月は一般向け漫画家だったから送検されたみたいじゃないか  納得行かないナリィ,2018/12/06 19:26:45
304,ID:GNTuTqIG0,#47の祭壇の成れ果ての横でしゃがんでたのって多分ぱっつん子(来てください子)だよね？  #48でも所々で出てきてて可愛いなーって思ってたら今回のアレでめっちゃびっくりした  でもぱっつん子の出番いっぱいあって嬉しい,2018/12/06 19:31:10
305,ID:/tyV0MyX0,>>305  後のジュロイモー(2代目お世話担当)である,2018/12/06 19:33:35
306,ID:FwzGuHL+0,あんなの呼ばわりしてたからそれだと闇を感じちゃう,2018/12/06 19:36:21
307,ID:2Q+laxWp0,アジャポカも前髪ぱっつんちゃんもいいキャラしてるけどどうせグェイラ兄貴枠  録な死に方or果て方しないんだろうな,2018/12/06 19:43:41
308,ID:o34UCkSsM,きて下さい子の欲って何やろ,2018/12/06 19:48:09
309,ID:hxjP8AiQ0,そらもうヴェコさんに来てもらってムフフよ,2018/12/06 19:51:19
310,ID:+Dk5eZ9sd,>>309  激しい営みでしょ,2018/12/06 19:52:35
311,ID:+Jdiqrlk0,>>305  言われて♯48見たら初めてアビス入るところでヴエコのマントの裾掴んでるな  これはヴエコの単なる付き人だと思ってたけどマジで恋人かもしれない  今回のレズックスも仕事じゃなくて  女性に慰安ってあまり必要ないと思うし,2018/12/06 19:53:45
312,ID:nB+VfkPq0,>>311  エロ子「今あんなのが三賢やってんだ…」   ワロタ,2018/12/06 19:55:13
313,ID:nB+VfkPq0,ところで50話は   12/10  12/20  12/30   いつになるかな？,2018/12/06 19:57:39
314,ID:einGqbR9a,「ヴエコ来てください！」  まんまと呼び出されたヴエコは罠にかかり拘束され身動きが取れない。  そこへ色欲にくらんだ来てください子が現われ…  という薄い本お願いします,2018/12/06 20:02:32
315,ID:/h2ypJx3d,疲れからか黒塗りの高級車に追突しそう,2018/12/06 20:03:56
316,ID:ol2cxLPor,呼称がばらばらすぎるので早急な本名の登場が待たれる,2018/12/06 20:08:19
317,ID:+Jdiqrlk0,ていうか♯48で大穴覗いてるときにヴエコに抱きついてるのも来てください子ちゃんかな  帽子のつばにある模様があったりなかったり(省略)するからわからん,2018/12/06 20:09:56
318,ID:XPiKehSUK,>>301  ナナチ飯よりはムショ飯のが旨そうだ,2018/12/06 20:19:07
319,ID:8jpr8sg40,>>314  よろこべ  12/30は日曜日だ,2018/12/06 20:58:57
320,ID:iVYAIhHm0,12/20がありえそうんなぁ～,2018/12/06 22:15:14
321,ID:rtW1r6Dj0,30日なんて年末ギリギリに更新してトラブル起きたら対応できないからナシだよね,2018/12/06 22:28:02
322,ID:gZWaNU7h0,とゆうことはあと2しゅうか、、、んなぁ,2018/12/06 22:41:01
323,ID:XPiKehSUK,竹書房なら30日も仕事普通にやらせそうそす,2018/12/06 22:50:52
324,ID:s+kz+FtWa,竹書房だって働かせ方改革くらいしてるだろ,2018/12/06 22:54:38
325,ID:jAd4IoS00,働かせ方改革(ゾアホ),2018/12/06 23:01:08
326,ID:wir+HGMN0,竹書房ではゾアホに失敗した新入社員をトイレ掃除に使用してコストダウンを図っているとの噂が,2018/12/06 23:05:25
327,ID:FYgA+O/R0,成れ果てた作家をトイレに使っているとかなんとか,2018/12/06 23:06:55
328,ID:rKnvuEIta,仕事柄色んな名刺を見るんだが竹書房のがあって危うく笑いそうになった,2018/12/06 23:07:12
329,ID:hxjP8AiQ0,そういやつくしはお部屋を借りる時に便宜上竹書房の社員ということにしたらしい,2018/12/06 23:18:54
330,ID:8jpr8sg40,わたくし、こういう者です  ｽｯ   　『広域指定暴力団　竹書房   　　　　　　　　　　ｵﾛﾁ　ﾍﾞﾆﾁｸﾜ  　　　　　　若頭　大蛇　紅竹輪　　　』,2018/12/06 23:19:47
331,ID:UdgBer4r0,でも年内二回更新は竹に言わされた感あるよね,2018/12/06 23:19:55
332,ID:SwO5aRmV0,>>313  全く別の意味に…,2018/12/06 23:30:21
333,ID:2IMAC4dz0,お世話係ができなきゃエロ子の後釜は勤まらないからね,2018/12/06 23:38:22
334,ID:pIq7OU3j0,>>324  重役は長期休暇に入って下っ端だけ出勤させて「自分でなんとかしろ」って言うのがガチのブラック企業  成人式前日に社長が国外逃亡の「はれのひ」とかが代表例,2018/12/06 23:39:17
335,ID:yFEV9rZI0,ディズニーシーのタワー・オブ・テラーに乗る時に上昇実験思い出してしまうんなぁ,2018/12/07 0:18:29
336,ID:hzMC64q70,液状の便を垂れ流しながら毎日トイレ掃除,2018/12/07 0:23:31
337,ID:x83oatK60,>>336  あのアトラクションにはなんかしゃべるキャラがいた気がするけどあれをボンドルドにしたい,2018/12/07 0:34:16
338,ID:5KKQ31uia,ハイタワー三世「おやおや、呪いは本物ですよ？」   シリキ・ウトゥンドゥ「ﾒﾔｧ…」,2018/12/07 0:42:49
339,ID:ALR2DHrU0,>>306  が業物を披露した,2018/12/07 1:24:51
340,ID:OXkuGJ5jM,生っぽい業物,2018/12/07 1:35:55
341,ID:Adkx64480,>>338  タワーオブテラーの進行役の声優はボ卿と同じだったはず,2018/12/07 3:27:04
342,ID:RJdT17rPd,そんな共通点が……,2018/12/07 4:28:54
343,ID:rmyJ2qpZM,リコの尻を舐めた肉便器さんの正体ってもしかして…,2018/12/07 6:38:26
344,ID:4WYeY+Cv0,指定暴力団がしたっぱを年末年始休まず働かせることになんの違和感があるというのだね,2018/12/07 6:50:29
345,ID:p51V89680,>>344  変態の成れ果て,2018/12/07 7:34:43
346,ID:UMEaoMAmd,どう？#50出そう？,2018/12/07 8:29:56
347,ID:RnULOOqGr,ダメっ！もう出ちゃう……んっ、あっ！,2018/12/07 8:40:35
348,ID:ivTCS5NU0,>>342  おやおやおや……,2018/12/07 9:04:39
349,ID:4Ew3yMsiH,>>342  んなぁ  まじか,2018/12/07 9:50:40
350,ID:b/Njk0umr,あと更新まで３日なあああああああ,2018/12/07 10:03:16
351,ID:vbeMmcrta,肉便器をやっていた人が成れ果てて肉便器になるなんて安直な展開にはならないだろうな,2018/12/07 10:06:41
352,ID:zbrF/e0Fd,むしろ肉便器を舐める側だろ,2018/12/07 10:09:15
353,ID:s0DQbmk4r,肛門を舐める事が価値,2018/12/07 10:19:23
354,ID:q1qD1t4t0,森川智之   東京ディズニーシー  ・リゾートライン駅  ・駐車場  ・ントランス  ・チケットブースアナウンス（開園初期より）  ・パーク内ショーアナウンス（2011/4 - ）  ・タワーオブテラー（記者の声）,2018/12/07 10:25:08
355,ID:q1qD1t4t0,・エントランスのエ消しちゃった,2018/12/07 10:26:40
356,ID:UMEaoMAmd,>>352  うんこされる上にケツを舐めなきゃいけないとか、何回考えても業が深すぎる,2018/12/07 10:29:16
357,ID:RVZBftZt0,それがあいつにとっての価値なんだろ  姿も便器そのものだし  執拗に少女の穴舐めるとか逆に金を払うべきだろ,2018/12/07 10:34:36
358,ID:C819bl7DF,ハボさんが来ても問答無用やぞ,2018/12/07 10:35:26
359,ID:vbeMmcrta,美少女のうんこを喰って肛門をお掃除するのはご褒美かもしれないが  街には美少女じゃない異形がほとんどな訳で…  ハイレベル過ぎて計り知れない,2018/12/07 10:48:07
360,ID:w5uqqOQi0,今回の分だけでお釣りが来る価値なんやろ  便器だけにな！,2018/12/07 10:53:58
361,ID:ivTCS5NU0,>>355  ボ卿デス日誌？,2018/12/07 10:57:42
362,ID:opxU3lSrd,>>357  ウが消えたンコさんみたいなもんか   ここは誤爆や脱字にやさしいスレ,2018/12/07 11:05:02
363,ID:opxU3lSrd,レス番間違えた  &#10005;>>356  ○>>357,2018/12/07 11:06:23
364,ID:TH28T6tVa,肛門は等しく肛門なのでそこに持ち主の美醜は関係ありませんよ,2018/12/07 11:50:15
365,ID:fRS23KiKa,レグをきたえるそす  https://i.imgur.com/HOgEnot.jpg,2018/12/07 12:05:08
366,ID:+C0wJAQZp,便器さんは最古参の一人で  私が検便ギョウ虫検査しっかりやっていれば…  という後悔一杯で成れ果てた来て下さい娘,2018/12/07 12:11:31
367,ID:kpM8D5vwp,そういやキン肉マンでベンキマンっていたよな,2018/12/07 12:39:08
368,ID:p51V89680,現在にヴエコさんがいなかったらああ文字通り肉便器になってお世話してるんだねってなるけどいるからな  でもあの世界複製も作れるって考えたら怖いことに,2018/12/07 12:59:41
369,ID:GTl0sFQW0,>>368  まだ居るよ  まだ続いてるよ  http://livedoor.blogimg.jp/guran2016_ms06/imgs/c/1/c16aa5fe-s.jpg,2018/12/07 13:10:41
370,ID:b/Njk0umr,あの肉便器くんはハボさんでもちゃんとなめとってくれるのか？,2018/12/07 13:37:44
371,ID:X07fiLZi0,むしろハボさんみたいな方が喜ぶ,2018/12/07 13:57:34
