スレ数,ID,コメント,投稿時刻
186,ID:YugqKVlb0,>>165  甘い石ｗ  甘いドブと呼ばれているノニジュース思い出した  アビスにはうまいもんがいっぱいあるのになぁ,2018/10/20 17:05:16
187,ID:i1GQ6vmz0,土日は更新しないって言ってるだろ  月曜まで大人しく待ってろ,2018/10/20 19:18:18
188,ID:ObhLi1Cza,土日に１０の倍数日が来て月曜に更新された前例ってあるの？,2018/10/20 19:21:22
189,ID:1MXX4eDQp,んないあるそす,2018/10/20 19:29:24
190,ID:53ivUle0a,どっちゃねん！,2018/10/20 19:33:42
191,ID:gXttyks30,つくしんってなんて名前で生配信してんの？,2018/10/20 19:36:12
192,ID:kUP7MJaw0,ﾃﾞｭｸｼ,2018/10/20 19:37:52
193,ID:6jL8wGG2H,なんか草  ありがとう,2018/10/20 19:45:14
194,ID:uM9GEOjT0,>>189  ない,2018/10/20 20:58:52
195,ID:GTVQAb0c0,>>186  フリーダイビングはロープに沿って大深度を目指すから、アビスだけじゃなくてスターストリングスの雰囲気ともちょっと重なるんだよね。気になってた。  ま、つくし卿とフリーダイビングは全く結びつかないんだけどね。,2018/10/20 21:19:16
196,ID:gXttyks30,おもい！！,2018/10/20 23:00:14
197,ID:aQ0kOqnO0,もぅﾏﾁﾞ無理。 更新なかった。 ちょぉ楽ιみにιてたのに  ﾊﾃのことゎもぅどぉでもぃぃんだって。  どぉせﾊﾃゎ遊ばれてたってｺﾄ。 今絶界行ιた。,2018/10/21 0:13:23
198,ID:umHrasom0,鯖にも上昇負荷がかかってるそす？,2018/10/21 2:18:26
199,ID:ay7c39ama,そすそす   直ったみたいそす？,2018/10/21 2:40:02
200,ID:umHrasom0,ンボップしてるうちに直ってたそす,2018/10/21 2:43:00
201,ID:G0EQlrIFa,僕のアナルにも更新負荷がかかりそうです,2018/10/21 3:24:36
202,ID:gpdR0SV70,それは錯覚ですね  ナナチもそう言ってます,2018/10/21 3:36:14
203,ID:jf7DPNLJ0,落ちてるのか落ちてないのかこれもうわかんねぇな,2018/10/21 10:30:33
204,ID:dZJkeysY0,>>202の最深探窟記録更新してくる,2018/10/21 10:33:33
205,ID:twbc26ZF0,んなぁ！,2018/10/21 11:55:18
206,ID:mPRRz5Rsd,んなぁ…,2018/10/21 12:17:01
207,ID:s6sD+jDL0,うっ・・・ふぅ,2018/10/21 12:38:29
208,ID:SHqpOu1ea,プルシゥカ掘って絶頂するなれ果てになりたい,2018/10/21 12:56:19
209,ID:umHrasom0,いい匂いがするナナチだけど服に密着してる部分とかはどんな匂いんだろ…後頭部とか…,2018/10/21 13:10:12
210,ID:lAaMKnsdd,髪とうなじの境界あたりが良い香りしそう,2018/10/21 15:29:10
211,ID:VvoG9x9T0,絶頂するほど香ばしいよ,2018/10/21 15:29:17
212,ID:IsxbR2T5a,レグ「… 実は、ナナチが寝てる間にｺﾞﾆｮｺﾞﾆｮしました… ごめんなさい」,2018/10/21 15:32:49
213,ID:s8Vwv1T60,レグ「最低だ、俺って」,2018/10/21 16:05:12
214,ID:6+yU4yshd,ナナチの尻を嗅いでも力場見えるんだよな？,2018/10/21 16:06:00
215,ID:GDvgQUu+D,リコは小便臭そう  女子高生って小便臭いし,2018/10/21 16:42:47
216,ID:3OTwPIBB0,リコさんは女子高校生じゃないから臭くないよ,2018/10/21 17:58:38
217,ID:+MN4fEUr0,>>216  俺の抱いた女子高生4人は小便臭くなかったよ？,2018/10/21 17:59:20
218,ID:MTTn0j2Fa,リコさんはあらゆる体液が入り混じった匂いだよきっと,2018/10/21 17:59:34
219,ID:aQ0kOqnO0,大体の体液を出した放出系少女リコさん  あとは脳漿、羊水、母乳ぐらい  さすがにつくし卿もこの線を越えてくることはあるまいて,2018/10/21 18:14:49
220,ID:Bkqp+X7PK,まだ胆汁とか腸液とか残ってるやん  水下痢は腸液とはカウントしない事,2018/10/21 18:17:22
221,ID:HSRQLIlna,イルミューイ(仮)さんの顛末によってはわからんぞ(ｶﾞｸﾌﾞﾙ,2018/10/21 18:18:16
222,ID:GDvgQUu+D,>>218  それbitchだからスレてんだよ  俺が昔抱いたのはそれはそれはかわいい真面目な   あとから友達の妹だと発覚して同じ顔にしか見えなくなったから離れたんだった…,2018/10/21 18:19:35
223,ID:GLEON0UQ0,涙以外常人の20倍の体液を放出してきたリコさん 「ボンドルドはエクセレントだ！哭ける！わたしは今夜大声で哭くぞッ！！」,2018/10/21 18:21:04
224,ID:8YzzGoUUa,>>223  とりあえずお前は最低の人間だ,2018/10/21 18:27:00
225,ID:AP+PFsSm0,>>220  バルトリン腺液がまだだゾ(ゲス),2018/10/21 18:29:10
226,ID:MTTn0j2Fa,出した体液を列挙していくほうが楽しいよ  尿,2018/10/21 18:38:24
227,ID:QMcbysS10,>>226  いつもびちょびちょだゾ,2018/10/21 18:59:47
228,ID:umHrasom0,霧織りを突き破ろうとするナナチがかわいすぎるんなぁ～,2018/10/21 19:10:38
229,ID:4LsepJqYM,ケツ液もまだ出してない,2018/10/21 19:27:39
230,ID:8YzzGoUUa,バルトリン腺液ってなーに？（純粋）,2018/10/21 19:29:53
231,ID:yBd+vQYo0,アポクリン汗腺？,2018/10/21 19:31:07
232,ID:Bkqp+X7PK,>>224  「凌辱しかないでしょッ！！！！」,2018/10/21 19:33:06
233,ID:GDvgQUu+D,>>225  そう、最低の人間だよ  だから目の前にアビスがあったら深層まで、いや底まで降りていくよ,2018/10/21 19:34:49
234,ID:NzrNyNJR0,くっさ,2018/10/21 19:39:00
235,ID:yBd+vQYo0,3層の上昇負荷で記憶も混濁したか,2018/10/21 19:43:21
236,ID:5A45YZNo0,ジブンガタリの飛来地では時折こういったレスオナニーが見られる,2018/10/21 19:44:49
237,ID:iJSGD1wJ0,冗談じゃなくマジの話してどうすんの,2018/10/21 19:46:06
238,ID:AP+PFsSm0,自称探窟家の語る真偽不明な話には精神汚染効果があるから注意が必要だゾ,2018/10/21 19:59:21
239,ID:yBd+vQYo0,大概オーゼンさんのデコピン喰らえば治るよ  そのまま意識が戻らない事もあるけど,2018/10/21 20:01:49
240,ID:JudzUf4+0,勘違いしてノコノコ書き込んじゃうあたり底どころか二層でナキカバネにやられて終わるだろうよ,2018/10/21 20:02:39
241,ID:jf7DPNLJ0,プルシュカおっぱい大き過ぎるからあんまり好きじゃないレグくらいの大きさにしろ,2018/10/21 20:19:09
242,ID:8YzzGoUUa,乳首しか女の子じゃないじゃないか！,2018/10/21 20:21:45
243,ID:wYTDT1xv0,レグもリコも放出系,2018/10/21 20:33:01
244,ID:5ul+rH520,>>178  つくし卿楽しそうでなにより,2018/10/21 20:49:04
245,ID:ZIm6U33nd,つくし卿の声ようつべで初めて聞いたら結構イケボだった  クロちゃんみたいな声してそうな容姿なのに,2018/10/21 20:50:42
246,ID:fVzd6fvla,マルルク「ええ、ボクがプリキュアに！？」   オーゼン「へぇ、私をプリキュアするって…？」,2018/10/21 20:57:13
247,ID:8YzzGoUUa,>>247  ババア無茶すんな   マルルクは本当になってもいいんだよ,2018/10/21 21:08:49
248,ID:umHrasom0,美少女戦士セーラーオーゼンとボンドルド仮面？,2018/10/21 21:14:20
249,ID:/CR8cS3WM,それは私のパパ棒ですよ,2018/10/21 21:16:17
250,ID:xgRjKZQKd,そいや、男児はプリキュアになれないのかな,2018/10/21 21:17:21
251,ID:NzrNyNJR0,お父さんもプリキュアです,2018/10/21 21:21:41
252,ID:yBd+vQYo0,キラキラ目になったお師様,2018/10/21 21:41:32
253,ID:Kc6896PO0,「セーラー服？クサビが見えちゃう！」,2018/10/21 21:49:34
254,ID:mgfVmc6r0,「お師さま、ボクも、その…見えちゃいそうで…ちょっと、隠してきます！」,2018/10/21 21:55:45
255,ID:/q0YGH0S0,ロボ子がなれたんだから男の娘もワンチャンあるで,2018/10/21 21:55:50
256,ID:jf7DPNLJ0,味方に2m以上のプリキュアいるとか安心感ハンパなさそう,2018/10/21 21:59:52
257,ID:asVGYIu/d,セーラー戦士には普段は男だけど変身すると女体化するキャラが居るんだっけ,2018/10/21 22:01:42
258,ID:hwfyjCFGd,魔法少年マジョーリアンよろしく途中でお師さまが襲いかかりそう,2018/10/21 22:01:47
259,ID:xRZaNlRQa,探求戦隊 ボ卿レンジャーとかありな気がしてきた。,2018/10/21 22:06:45
260,ID:asVGYIu/d,全て私ですよ,2018/10/21 22:10:28
261,ID:GLEON0UQ0,もう全部あいつ一人でいいんじゃないかな,2018/10/21 22:12:07
262,ID:Q/QSyjjw0,オーゼンはでも確かに全身に遺物纏う辺り変身ヒーロー感はある,2018/10/21 22:12:51
263,ID:aQ0kOqnO0,一応色分けされてるけど  その実ぜんぶボブラック,2018/10/21 22:14:01
264,ID:SuLEyBHB0,黎明戦隊アコガレンジャー,2018/10/21 22:27:41
265,ID:fVzd6fvla,オーゼンプリキュアとかハートキャッチ（物理）で心臓ぶっこ抜きとかやるやろ,2018/10/21 22:34:26
266,ID:+MN4fEUr0,>>223  2人は処女、1人は経験人数1人、もう1人はビッチだったけど誰も臭くなかったもん！,2018/10/21 22:34:42
267,ID:8YzzGoUUa,刃向う者は殲滅してやる。殲滅レッド！  力こそパワー！不動ブルー  不思議な遺物で戦うぞ！神秘ホワイト  私は全ての先に立つ。先導イエロー  愛です、愛ですよナナチ。黎明ブラック,2018/10/21 22:34:58
268,ID:GDvgQUu+D,>>267  もうその話題やめろ  みんなからshitされてるぞ,2018/10/21 22:41:47
269,ID:AP+PFsSm0,>>268  五人揃って！,2018/10/21 22:46:13
270,ID:fVzd6fvla,人でなしジャイ！,2018/10/21 22:47:06
271,ID:asVGYIu/d,リコさんはゴールドですね、わかります,2018/10/21 22:48:45
272,ID:fVzd6fvla,>>272  追加戦士は強いはずなのに  後から来て最弱って珍しいパターンすね,2018/10/21 22:49:35
273,ID:2R/+A5Zs0,レグ「ロボ成分が足りないと思わないか」,2018/10/21 22:52:58
274,ID:+MN4fEUr0,レグと合体できるのか,2018/10/21 22:55:06
275,ID:+EIGhXMT0,レグと合体できると聞いて走ってきたそす,2018/10/21 22:56:10
276,ID:CfKYZF9v0,ゴールドはロボとふわふわを召喚できるよ,2018/10/21 22:56:42
277,ID:2R/+A5Zs0,ナナチ「かわいいマスコット枠は？」,2018/10/21 23:02:17
278,ID:8YzzGoUUa,>>278  お前の出番はないそす,2018/10/21 23:04:33
279,ID:amHVEuF90,え!?全ての白笛が合体してロボットになるんですか!?,2018/10/21 23:10:25
280,ID:fVzd6fvla,エロ子さんは悪の女幹部役ですねわかります,2018/10/21 23:12:10
281,ID:aQ0kOqnO0,適役の原生生物が可哀そうになってくる面子,2018/10/21 23:13:49
282,ID:8qYWQm0z0,レグレッド マルルクブルー リコサンイエロー ナナチピンク プルシュカホワイト  アビスレンジャー！,2018/10/21 23:24:22
283,ID:jzA1sInZ0,ピンクは淫乱そす,2018/10/21 23:25:31
284,ID:7HMNse4x0,>>278  まああぁあ！,2018/10/21 23:25:56
285,ID:wYTDT1xv0,レグレッドとファプタレインボーが両方そなわり最強に見えるそす  ピンクが持つと逆に永遠の安寧に囚われて死ぬそす,2018/10/21 23:32:58
286,ID:aQ0kOqnO0,レグドギー！  マルルクバード！  リコモンキー！  ナナチバニー！  プルシュカキティ！   エキセントリックつくしボーイ,2018/10/21 23:33:17
287,ID:VixF2izN0,>>284  マアアァァァ！！！,2018/10/22 0:02:17
288,ID:DmUnpoX+a,マアアさんは淫乱じゃなくて卑猥だろ！,2018/10/22 0:03:52
289,ID:eQSVG+7y0,深いぞアビス　深いぞアビス  そんなに深いのか  くらわせろ　くらわせろ  俺も知らない謎の遺物70袋,2018/10/22 0:08:26
290,ID:o5FcEw28a,アビス～、アビス～  深いゾアビス、深いゾアビス  ふっかっいゾアビス～　　♪   ガメラの曲が耳についてしまった,2018/10/22 0:15:58
291,ID:sO+mGbSa0,ナナチイヤーは？,2018/10/22 0:28:06
292,ID:eHs/bJoOd,アニメアビスの次回予告のBGM、何かに似てると思ったけどiPhoneのデフォルトの着信音だ…,2018/10/22 1:08:18
293,ID:pjuR8amsa,今週のワンポイントナナチはお休みです・・・   もぅﾏﾁﾞ無理。。。,2018/10/22 1:31:13
294,ID:FgusQu8Wx,更新待ち遠し過ぎて既刊よんでるけど、  7巻の表紙のまあああさんの右手が男性器にしか見えないし、題字のとこ、ど真ん中に女性器あるやん   この表紙ようオーケーでたな,2018/10/22 3:36:31
295,ID:6S114z4j0,すぐ性的なものに結びつける君の頭の問題やで(震え声),2018/10/22 3:57:12
296,ID:NChSA1REr,リアルの話されても気持ち悪いオタクの顔しか浮かばないから控えるように,2018/10/22 4:09:59
297,ID:Cwg6tw4K0,ジュロイモーのお口は色的にセーフだからむ問題  まああハンドは竹書房がんばり過ぎ よくあのカラー許可したな,2018/10/22 5:45:17
298,ID:Ku8ZlLdTa,力むと大きくなるマアアハンド,2018/10/22 7:38:23
299,ID:TsPW03P80,きたああああ,2018/10/22 7:52:48
300,ID:z/3O1yJ3p,みなみいいいい,2018/10/22 8:14:04
301,ID:z9sShv6K0,慣れ果ての口があまりにもタラコすぎる,2018/10/22 9:06:28
302,ID:2QNLupRIM,ひがあああしいいいへええ,2018/10/22 9:08:46
303,ID:XjuMlqui0,りこーのぉーーーやまぁーー,2018/10/22 9:10:48
304,ID:ICbgAom30,メイドインアビス描いてる成れ果てとこのスレにいる成れ果ては何が違うんだ？,2018/10/22 9:21:33
305,ID:rWJIcNjJd,能力,2018/10/22 9:26:03
306,ID:/PoMNy5Ta,才能,2018/10/22 9:28:42
307,ID:2QNLupRIM,業,2018/10/22 9:35:24
308,ID:vctXLFKnr,このスレにいるのが151層なれはてなら、アビス描いてるのは十万層ぐらいのなれはてそす,2018/10/22 9:47:17
309,ID:2wIwsURqd,ダイブの有無   穴が無いのに成れ果てる度し難い連中が、ここの住民,2018/10/22 9:48:49
310,ID:6e5bRYQea,同級生のへそで精通出来るかどうか,2018/10/22 10:33:46
311,ID:/6Dsfuhxd,男子同級生のへそす,2018/10/22 10:41:31
312,ID:6qjFOROdH,えっ、なにそれは…,2018/10/22 12:37:55
313,ID:pjuR8amsa,度し難い性癖,2018/10/22 12:39:17
314,ID:YJoPJybq0,朝起きて体がレグになってたらつくし卿に何されるか怖い・・・,2018/10/22 12:42:13
315,ID:dAPGveXYp,ナナチの生っぽいもの,2018/10/22 12:44:51
316,ID:I7jUs8XId,ご安心ください、卿が抱くのはガイアだけですよ,2018/10/22 13:00:27
317,ID:7nfc9TP40,ナナチじゃ抜けない,2018/10/22 13:10:15
318,ID:JvvIzP93M,ハボさんのカミさんならヤレる！,2018/10/22 16:39:57
319,ID:xDQMXHWUD,>>315  つくし卿じゃなくてリコ卿に尻穴に棒突っ込まれて折られるというビーバップ並みの虐めを受けるんだよ,2018/10/22 17:07:33
320,ID:bp5Gq9NM0,電球を突っ込んで蹴りで割るのはやりたいけど身体の内側も頑丈なのかな,2018/10/22 17:22:01
321,ID:VygfHvwE0,(≧Д≦)ﾝﾅｯｰ!!,2018/10/22 17:34:11
322,ID:a8x8t6yw0,レグに大量のうなぎ食べさせてナナチと一緒に狭い部屋に閉じ込めたい,2018/10/22 18:17:01
323,ID:+DZNJNV9a,リコさんもう痴女には戻れないのかな？  レグは上昇負荷受けないしナナチも結構丈夫そうだしリコさんだけかわいそうなことになるかも,2018/10/22 18:24:17
324,ID:ARQjbeezp,度し難い誤字,2018/10/22 18:26:33
325,ID:W6ThTCkDM,ありえそうな誤字やめろ,2018/10/22 18:27:17
326,ID:1jo3uuS5d,リコサンを変態にするのはやめろ,2018/10/22 18:28:40
327,ID:FpOqElfia,温泉でレグチンが大きくなったのを見て恥じらいを知ったからもう痴女みたいに無防備にレグにおっぱいを晒すことがなくなったとかそういう意味かと,2018/10/22 18:30:42
328,ID:VygfHvwE0,リコさんナチュラルボーン痴女説,2018/10/22 18:32:47
329,ID:9T4471Old,不感系女子だから,2018/10/22 18:34:07
330,ID:snIsHyKJM,誤字だと思えなかったんだけど,2018/10/22 18:36:11
331,ID:ixRBKKuXa,汚れ系(垂れ流し系)ヒロイン,2018/10/22 18:40:27
332,ID:lkIQTnJwF,んボップ系ヒロイン,2018/10/22 19:02:37
333,ID:9mOisGQHd,>>324  呪い避けの箱の上位バージョンくらいありそうなもんだがな,2018/10/22 19:03:29
334,ID:2NPS5SsF0,確実な死がどれくらい確実なのかによるな  呪い避けの箱みたいな遺物の力すら無にする程確実な死ならもうどうしようもない  物理的に上昇しないワープみたいな移動が出来るぶっとんだ遺物が出てこない限り,2018/10/22 19:16:41
335,ID:0qjIF9UJd,ライザが道を残してる  あるいは一緒に帰る,2018/10/22 19:22:55
336,ID:xDQMXHWUD,希望に満ちあふれた新世界が広がっていてライザが待ってるんだよ,2018/10/22 19:25:38
337,ID:RGJ+fWTa0,神秘卿か先導卿はンボップエレベーター使わずに6層侵入してるしなんか呪い避けながらワープ出来る遺物ありそうと思ったけどチートが過ぎるからなさそう,2018/10/22 19:43:13
338,ID:Cwg6tw4K0,先導のご老人だね  海で隔たれてるし祭壇以外じゃレグが登ったとされる滝をフリーフォールしかルートないけどどんな遺物なんやろ  潜水する手もあるけどそれだと還らずの都ついた途端に超落下する羽目になるし,2018/10/22 19:53:41
339,ID:pdbFPCod0,(｜)　＜　グェイラ、七層の呪いは何ですか？   固　＜　『確実な死』っす   (｜)　＜　前に私が試した時はどうなりました？   固　＜　死んだっす   (｜)　＜　よしんば私がファプタを詰めて上昇したとしたら？   固　＜　『確実な死』っす,2018/10/22 20:29:01
340,ID:Cwg6tw4K0,やっと直ったそす 最近鯖に５層負荷かかりすぎ,2018/10/22 20:31:25
341,ID:p7aOh6ZNa,7層の光の輪はオースの遥か上空に繋がっていてそこ潜れば無事地上に帰還できるから,2018/10/22 20:35:55
342,ID:mFBD9vDoa,>>342  その設定だけは絶対にやめてほしい,2018/10/22 20:45:36
343,ID:FC4adBBc0,リコ、君はどこに落ちたい…？,2018/10/22 20:46:42
344,ID:Re/xFqZqa,猫の恩返しのラストかな？,2018/10/22 20:51:13
345,ID:eL6VHns/0,おーい、でてこーい,2018/10/22 21:36:37
346,ID:eHs/bJoOd,昨日から上昇負荷がひどいそす,2018/10/22 21:44:03
347,ID:NK3NliXn0,リコ、それはただの二日酔いだ,2018/10/22 21:46:57
348,ID:5MBDtLuk0,いいね！吐き慣れてる,2018/10/22 21:49:18
349,ID:MXfp5Yjx0,（θωθ）んっなぁ～！？,2018/10/22 21:56:41
350,ID:tf8+4gtqM,>>343  自演かよわろす,2018/10/22 21:58:02
351,ID:eHs/bJoOd,>>348  ま゛ぁ゛ぁ゛あ゛ん(チャパパパ),2018/10/22 22:00:04
352,ID:s5Gc3dZbH,まああさんうんこ吐いてるようにしか見えなかったわ,2018/10/22 22:04:26
353,ID:Re/xFqZqa,>>351  名前欄よく見ろ、地味に違うぞ,2018/10/22 22:07:45
354,ID:ih0Anozm0,7層がリコさんの前アビスの形に似てる気がするんなぁ,2018/10/22 22:12:41
355,ID:RGJ+fWTa0,このスレって思ってたより伸びいい方なんすね。,2018/10/22 22:13:07
356,ID:Cwg6tw4K0,やっと軽くなったそす イルぶるにシェイカー五本刺したのはだれそす,2018/10/22 22:18:41
357,ID:p7aOh6ZNa,それもこれもボンドルドってやつの仕業なんだ,2018/10/22 22:22:28
358,ID:eQSVG+7y0,なんだって？それは本当そす？,2018/10/22 22:27:54
359,ID:bRgNdFXWa,実際ボ卿と性癖の話になるといきなり伸びるよね。  ボ卿の人徳やな,2018/10/22 22:32:06
360,ID:p7aOh6ZNa,人…"徳"…？,2018/10/22 22:34:17
361,ID:tv4DID0J0,人でもない？し徳でもないけど人徳っていいたくなるのは分かる。。。,2018/10/22 22:35:58
362,ID:fxgDhHUod,俺も生きたまま肉を切り裂いて箱詰めにしても笑って許してくれるような娘がほしいなぁ…,2018/10/22 22:36:53
363,ID:Cwg6tw4K0,>>358  まじかよ不動卿最低だな  ガンジャ隊の信徒辞めます,2018/10/22 22:37:06
364,ID:tf8+4gtqM,人涜やろ,2018/10/22 22:37:55
365,ID:v5Ju3YlJd,ボ卿川に毒流してイワナ坊主が出てきても捕獲して解剖しそう,2018/10/22 22:40:43
366,ID:FC4adBBc0,反抗期プルシュカ「パパくちゃい」,2018/10/22 22:50:18
367,ID:IHb0npq20,ボ卿は悪でもなく善でもなく効率の化物で、効率を追及する  社会システムに生きる労働者の畏怖の対象なのではないか！  なのではないか！,2018/10/22 22:54:34
368,ID:VixF2izN0,まいたけとベラフの頭(髪型)が似てると気付いてからちょっと食べづらくなったそす,2018/10/22 23:00:25
369,ID:tf8+4gtqM,ボ卿は命使いが荒いだけで悪い人じゃないよ,2018/10/22 23:04:22
370,ID:5WBPvhVt0,フォン・ブラウンと勝負してみようか,2018/10/22 23:28:59
371,ID:2RrW5jCA0,ワズギャンも度し難い性格だったらボ卿のお株奪えるよ,2018/10/22 23:29:27
372,ID:eHKD/LW90,>>342  つまらん,2018/10/22 23:44:48
373,ID:oPgdqKQT0,ワズキャンの顔ハリウッド俳優っぽいカッコよさがあってすこ,2018/10/23 1:22:03
374,ID:RP3hFI2m0,>>374  渡辺謙はハリウッド俳優,2018/10/23 2:46:50
375,ID:6QBEP5rbM,>>372  これからの村づくりに期待,2018/10/23 7:40:34
376,ID:+n9avt4y0,んなぁ！アビスの新刊発送されてんじゃん！  早く届かないかな,2018/10/23 7:52:53
377,ID:WIc0Jfmp0,>>377  お前まだ7巻買ってなかったのかよ,2018/10/23 8:02:57
378,ID:+n9avt4y0,4巻です……,2018/10/23 8:03:53
379,ID:vlEvSp0ad,新……刊…？,2018/10/23 8:05:27
380,ID:tt8nSyOT0,>>379 はもっと上の層に住んでるのかもしれないそす,2018/10/23 8:17:03
381,ID:7uAqL+/gp,これから読むのか  楽しみだな,2018/10/23 8:18:05
382,ID:+n9avt4y0,英語版です……,2018/10/23 8:19:47
383,ID:6oetKbqQ0,なるほじょ,2018/10/23 8:25:35
384,ID:O4zbJXVzH,ンボップが英語でどう表現されるか、楽しみですよね,2018/10/23 8:33:51
385,ID:B2b9Uofxa,アビス以外でおすすめの漫画教えてくれ  更新負荷で成れ果てそうだ,2018/10/23 8:36:14
386,ID:AcyOubtRd,スターストリングスより,2018/10/23 8:42:50
387,ID:e1NuiTM5a,>>386  縦に巨大な世界をアビスと真逆に上に上にと旅するblame！なんてどうでしょう,2018/10/23 9:03:42
388,ID:B2b9Uofxa,>>388  既読っす  すみません,2018/10/23 9:27:15
389,ID:e1NuiTM5a,んじゃあ方向性は全然違うけどボ卿並にイカれた悪役が出てくるHELLSING,2018/10/23 9:31:03
390,ID:7uAqL+/gp,スターストリングスより,2018/10/23 9:33:27
391,ID:O4zbJXVzH,僕は亜人が好きです（隙自語）,2018/10/23 9:33:37
392,ID:B2b9Uofxa,>>390  それも読んでますね  つかヒラコーもニヘーも全部読んでる  やっぱアビス読者同士だと趣味が近いのかな？,2018/10/23 9:34:40
393,ID:Op/chk7qM,読んでなさそうなのでオススメは横浜駅SFだな  小説原作で漫画も出てる,2018/10/23 9:39:56
394,ID:B2b9Uofxa,>>391 >>392 >>394  既読しか書き込まれない件・・,2018/10/23 9:42:22
395,ID:e1NuiTM5a,百畳ラビリンスとか,2018/10/23 9:46:42
396,ID:Op/chk7qM,>>395  百万畳ラビリンスは？  それと横浜駅SFは小説も読んだ？  漫画だけだと面白さ半分くらいだよ,2018/10/23 9:47:00
397,ID:e1NuiTM5a,百万畳だったか,2018/10/23 9:47:27
398,ID:B2b9Uofxa,>>396 >>397  ありがとう  それポチってきます  ちなみに文字の本は読めない体質なんで小説無理です,2018/10/23 9:49:37
399,ID:IjQI7Qt5M,横浜駅SFはカクヨム発だったっけ？,2018/10/23 9:54:27
400,ID:QcZlHwNB0,>>386  ヨコハマ買い出し紀行で心穏やかに成るのです  更新来なくても気にしない心を得るのです,2018/10/23 9:58:05
401,ID:dWYDu0gPr,こんな日に更新きてんじゃん  不定期に変わったんだな,2018/10/23 10:01:40
402,ID:/HGTQ3RPd,コウシンガイジ,2018/10/23 10:02:44
403,ID:B2b9Uofxa,百万嬢ラビリンスポチってきました  LOの表紙の人じゃん  やっぱオススメは読者の性癖を反映しますね   >>401  既読っす  すみません  イサキもコトノバも短編も読んでますよ,2018/10/23 10:15:30
404,ID:a5kvlr7L0,神々の山嶺は読んどけよ  冒険を描くにあたりつくし卿が参考にしてる漫画だから,2018/10/23 10:36:46
405,ID:a5kvlr7L0,あとつくし卿がバイブルにしてるらしい漫画を生配信で聞いたがタイトルなんだったかな...  なんかロボットがショタを世話するみたいな話だった記憶,2018/10/23 10:40:55
406,ID:4dm3kNXYd,とんがり帽子のアトリエはつくしもドン引きの筆致,2018/10/23 10:43:25
407,ID:JyqAfsFE0,神々の山嶺の漫画版ってどうなの？  時間見つけて小説読もうとは思ってたけど,2018/10/23 10:50:35
408,ID:7uAqL+/gp,小説読んだけど、良かったよ。おすすめだね。  漫画版は読んでないが、たしか賞を取ってるし出来はいいんじゃないか？,2018/10/23 10:58:36
409,ID:AWKVFsWvM,癒やし系だけどハクメイとミコチはいいものそす,2018/10/23 11:02:04
410,ID:AWKVFsWvM,あとつくし卿が妙にお好きなのが団地魔女  こういう異なる世界を冒険し味わうのがお好みみたいそす,2018/10/23 11:04:30
411,ID:s6PiRjjH0,つくし卿が推してた漫画　俺は見てないから面白いかどうか知らない  https://images-na.ssl-images-amazon.com/images/I/718w8dOq6YL.jpg,2018/10/23 11:07:01
412,ID:a5kvlr7L0,巨人ロボのエネルギー源がヤベー漫画じゃん,2018/10/23 11:09:28
413,ID:B2b9Uofxa,幼女のおしっこ飲む漫画だったか？,2018/10/23 11:28:22
414,ID:fmFjobrHa,ボクらは魔法少年を読むのです…,2018/10/23 11:53:14
415,ID:wdhLLavea,六層を過ぎるとレグはケッテンクラートに変形してリコとナナチを載せて旅を続ける,2018/10/23 11:59:14
416,ID:ppypMJI3a,レグはいつネット端末遺伝子を見つけるの？,2018/10/23 12:10:14
417,ID:LumCgAmsd,>>417  そら最終回やろ,2018/10/23 12:15:00
418,ID:rG0IYNdCa,魔法少年マジョーリアンもドチャクソ変態でいいですよ,2018/10/23 12:26:11
419,ID:xayOxMcSM,水上悟志、今井哲也、佐藤明機、久正人あたりはどうだ,2018/10/23 12:42:16
420,ID:V6izwqATp,>>416  あいつら登ってたで,2018/10/23 13:15:44
421,ID:nPI/C1M00,手塚治虫とかどうだ  ショタもケモもロボも性別不明もなんでも取り揃ってるぞ  火の鳥なんてボっさんみたいなもんだし,2018/10/23 13:25:32
422,ID:yekKHcj8a,彼岸島はいいぞ。怖いし笑える。  ネカフェで読むには最適だ,2018/10/23 13:33:59
423,ID:S7HuFvtJr,>>417  その前に観察者を見つけないと,2018/10/23 13:40:15
424,ID:nPmedZ7QM,田亀源五郎先生の著作がオススメ。,2018/10/23 13:45:15
425,ID:Tj/CdHN/r,漫画なら弐瓶勉  ゲームならelonaとか言っておこう,2018/10/23 14:17:12
426,ID:JyqAfsFE0,>>416  履帯が切れてお風呂にされるレグ  ついでに泡風呂に沈められるマルルク,2018/10/23 14:18:56
427,ID:IreeJ2zfd,現行で連載してるのなら、ダンジョン飯を素直におすすめ出来る、  もうメジャーな漫画感あるけど、読んで損はないと思う。,2018/10/23 14:22:15
428,ID:B2b9Uofxa,百万畳ラビリンス読了  面白かった  オチがちゃんとしてるから読後が爽快だ  せっかくのロリ絵師が子供描かなかったのは残念だったけど  話の内容的にはマトリックス系だったね,2018/10/23 14:27:35
429,ID:xyGNIKqR0,>>416  つまりこうか  https://www.suruga-ya.jp/database/pics/game/978023077.jpg  やはり少女型レグは存在した！,2018/10/23 14:36:27
