スレ数,ID,コメント,投稿時刻
206,ID:gFnsPWha0,2）はボ卿コースかな？たまげたなぁ,2018/11/01 20:53:03
207,ID:d2u+XhtS0,体調不良のあまり精神錯乱してタイーホ説を推す,2018/11/01 20:53:32
208,ID:8pqDpUFu0,作者がラストダイブ,2018/11/01 20:58:03
209,ID:O6KitTxf0,作者が６層で上層負荷…すでに成れ果ててたか,2018/11/01 21:05:26
210,ID:89ylY1Uc0,(乳首が)  https://i.imgur.com/EdttLr6.jpg,2018/11/01 21:25:22
211,ID:bGsxy7wt0,>>206  なぜ竹書房倒産がない,2018/11/01 21:35:28
212,ID:b2Pqi8uq0,竹が潰れたら角川あたりが拾いに来るから…,2018/11/01 22:24:44
213,ID:1MHvaUCn0,竹ちんはなんだかんだ粘り強そう  むしろ角川がコケたりして,2018/11/01 22:29:08
214,ID:1U704x/g0,竹は爆破されるからな,2018/11/01 22:33:34
215,ID:i8LY6QKm0,>>189  宮崎さんは違うだろ  あの人は少女を神聖視し  自分が少女になりたい欲求を少女を主人公にした作品を作ることで叶えるおじさんだよ,2018/11/01 22:34:41
216,ID:1MHvaUCn0,主人公は男児か女児かでもめる,2018/11/01 22:39:17
217,ID:O6KitTxf0,つくし「折衷案で乳首が女の子な男の子にしましょう」,2018/11/01 22:43:54
218,ID:1MHvaUCn0,揉める？,2018/11/01 22:45:33
219,ID:uoqlouOz0,>>216  いや、それはそれとして少女への性的趣味趣向は持ってる人だよ  神聖視＝性的な目では見ないって事ではないからね  （もちろん、そういう神聖視って人もいるだろうけど）  業界では割と有名な話だが、過去にスタジオ入ってきた若い子が何人か毒牙にかかってたりする  最終的に金で和解したそうなもっと歳下には手を出せないから若くて幼い見た目の子を取ってた,2018/11/01 22:55:15
220,ID:9qzp82hH0,ふたなりは邪道なんか？,2018/11/01 23:00:52
221,ID:sI01ORlo0,>>221  ホモでは？,2018/11/01 23:03:42
222,ID:39LX6Md00,ァ？ェ…,2018/11/01 23:10:52
223,ID:MdDFp3z00,>>222  生えていようが究極的には女性だからホモセクシャルとは違うだろ,2018/11/01 23:11:55
224,ID:O6KitTxf0,何言ってんだ男根は男の象徴だぞ,2018/11/01 23:17:05
225,ID:6mqn0NsR0,吊るしたり殴ったりして楽しむのに生殖器の形状は関係ないから俺はホモじゃねえ,2018/11/01 23:21:16
226,ID:cN3iGd1p0,つくし卿の性的指向に比べればおれはまだまだ赤笛なんだと安心できるわ,2018/11/01 23:24:31
227,ID:BCyheWVK0,作者まだ40くらいなら平気でしょう。   ファイブスターはもう諦めてるが。,2018/11/01 23:42:41
228,ID:Ch7eA7fY0,前になんかのスレでふたなりは抜けるって話してたら「お前ふたなりになっちゃった女の子がどういう気持ちで今後生きていかないといけないか分かってんのかよ！！！」ってめっちゃキレられて怖かったわ,2018/11/01 23:48:41
229,ID:tp43zaud0,>>229  夜中に爆笑しちまったじゃねーか,2018/11/01 23:56:11
230,ID:1MHvaUCn0,もえるじゃねーか  しかも二次性徴あたりの女児なら最高だ,2018/11/01 23:56:25
231,ID:viN88H570,>>229  そんはスレに入り浸ってるお前が怖いわ,2018/11/01 23:56:54
232,ID:fDvFWjWF0,なれるもんなら俺がふたなりになりたいくらいだわ  男ベースでもふたなりにはなれるだろ？？,2018/11/01 23:57:12
233,ID:nFgts9f+0,ケツマンコがあるから男の子は最初からふたなりなんだよ,2018/11/01 23:59:24
234,ID:uxyNDmZK0,>>224  刃牙ネタ,2018/11/02 0:01:26
235,ID:4PvVZbMt0,刃牙のコラ画像のネタな。そこまで言わなきゃ刃牙がホモだのふたなりだの出てくる度し難い漫画と勘違いされるだろ,2018/11/02 0:03:50
236,ID:cponMmRy0,穴の数が少ない,2018/11/02 0:04:34
237,ID:CuBbyR7t0,ちんちん挿れられてアンアンいわれても気持ちいのか分からないけどふたなりちんちん弄られてアンアンってたら気持ちいいんだろうなぁって容易に想像出来て興奮するからね。仕方ないね。でも決して僕はホモじゃないよ,2018/11/02 0:07:26
238,ID:Cbgo1yyh0,外人ふたなり同士のエロ動画をDLした事があるけど異次元的ですごかった  あとフィリピンの巨根美人ふたなりとかもうわけが判らないというか…,2018/11/02 0:14:11
239,ID:f/FemLXP0,>>232  こんなドシガタスレに入り浸ってる奴が言えたことじゃないんだよなあ,2018/11/02 0:20:41
240,ID:n0S9ydZ30,>>239  それはパパ棒を残したまま前アビスを増設した、即ちオカマなのでは…？,2018/11/02 0:33:35
241,ID:Bpr8pJaN0,こんな変態スレいられるか！部屋に帰るそす！,2018/11/02 0:35:36
242,ID:BmYfjbxC0,更新が滞る度にスレの変態濃度が上がる現象,2018/11/02 0:38:51
243,ID:43E2rvRl0,オカマ、ショタ、男の娘、何でも可愛ければそれで良い,2018/11/02 0:39:23
244,ID:/S2tR3c70,お師様かわいい,2018/11/02 0:50:41
245,ID:TLBYv/Vp0,その点ボ卿はすごいよな。オス・メス変態性癖なんでもありだもん。,2018/11/02 0:57:59
246,ID:NRaumIs60,プルシュカのふぁぷってなってる顔かわいい ずっと飾って眺めたくなる,2018/11/02 2:53:30
247,ID:zFtxfH/k0,>>225  ブチハイエナと言う生き物をググってみるといい,2018/11/02 2:57:19
248,ID:r4oVG/5G0,顔は必要ありませんからね  差し上げますよ,2018/11/02 3:21:21
249,ID:92WwmitP0,アンパンマンかな？,2018/11/02 9:49:58
250,ID:qDRZtkyy0,ボンドルド！新しい顔よ！,2018/11/02 12:28:31
251,ID:NtwbCLpn0,ほとんど首無しボンボ,2018/11/02 12:36:10
252,ID:bSEKtqiW0,実験大好きボンボさん,2018/11/02 12:50:41
253,ID:U4Dhgk2D0,ボ卿障害,2018/11/02 12:55:33
254,ID:5xsaee4G0,ボンボルド  ベニチクワ  カードリッジ,2018/11/02 12:57:00
255,ID:i11BzElt0,ミーティー  メイナストリイム  ジェロニモ  ヴエルエロコ,2018/11/02 13:08:58
256,ID:3m87gSoR0,メイナストリイムってなんか技名またいだな,2018/11/02 13:16:41
257,ID:xp8CVMTw0,メイルストローム,2018/11/02 13:21:27
258,ID:LcqJUWOa0,メイナストイリムだよ,2018/11/02 13:25:01
259,ID:4smm4O3o0,スターストリングす？,2018/11/02 13:26:02
260,ID:6RqPVmeu0,>>211  鼻と口の間の部分のにおいをクンカクンカさせてくれ！  頼むこの通りだ！！！！！！！！！！！！！！！！,2018/11/02 13:31:21
261,ID:GqFhjM+B0,>>229  シグルイのあの怪力娘は玉の輿に乗ったし  それなりに幸せなような気もする,2018/11/02 13:34:22
262,ID:xROHUYVZ0,ワイのパパ棒でマルルクのうんち穴を血塗れになるまで探掘したいよ～,2018/11/02 14:01:09
263,ID:me7IsiZV0,>>244  全部ようするにホモだよね,2018/11/02 14:21:17
264,ID:hpXotJjxa,成れ果ての中に武蔵も居るみたいそす,2018/11/02 14:29:31
265,ID:DQzG7Etp0,なれはてプロ達に聞きたい   8巻発売予想はいつになるの？,2018/11/02 14:42:04
266,ID:jSOWnIik0,>>266  まあ一年もすれば,2018/11/02 15:19:17
267,ID:4smm4O3o0,ベルセルクよりペース早いから余裕,2018/11/02 15:20:54
268,ID:jSOWnIik0,月の珊瑚より更新早いから余裕  年1話とか半年に1話とか逆に何も心配なくなるレベル  よく軽井沢とかに色紙置いて行ってるし  最前線の看板漫画が一番更新遅いとかFGOマネーは人を腐らせるなぁ,2018/11/02 15:23:33
269,ID:kGEnhZqq0,なあに、ガラスの仮面に比べれば  どうって事はない,2018/11/02 15:23:52
270,ID:RoRJTxWI0,いまさっきトイレで立ち止まってこのスレみてたら  盗撮してるって勘違いした奴にガチギレされたわ  死ね,2018/11/02 16:21:47
271,ID:1AD0REhj0,FSSに比べれば以下略,2018/11/02 16:38:50
272,ID:bSEKtqiW0,ドラえもん最終話まだかな...,2018/11/02 16:40:47
273,ID:hpXotJjxa,例の(同人)最終話が貼られる流れそす？  でもあの終わりかたも結構好きです,2018/11/02 17:05:29
274,ID:rzwDpQoF0,>>266  2000年後です,2018/11/02 17:08:00
275,ID:5xsaee4G0,>>271  心外ですよね,2018/11/02 17:25:02
276,ID:6Cx5sooH0,昔はホモなんて滅多にいないと思われてたから好き放題出来て良かったけど  最近は理解が進んでいい面もあるけど性癖がバレてきてしんどい面もある,2018/11/02 17:58:54
277,ID:3m87gSoR0,なんかリアルだな,2018/11/02 18:04:02
278,ID:6Cx5sooH0,誤爆だった申し訳ない,2018/11/02 18:13:56
279,ID:xpztrPd70,誤爆に見えなかった,2018/11/02 18:18:54
280,ID:e7pb1cbB0,>>261  その部分ネットで知ったんだけど小栗旬っていう名前らしいよ,2018/11/02 18:22:33
281,ID:TLBYv/Vp0,誤爆…？？,2018/11/02 18:22:49
282,ID:z6CnyMq10,乳首が小栗旬？,2018/11/02 18:24:13
283,ID:svP3zgdU0,>>272  FSSはいま毎月連載してるが終わりがあってないようなもんだからなw,2018/11/02 18:32:18
284,ID:v5Ata4700,ホモ話がすっとなじむスレがあるとはたまげたなぁ,2018/11/02 18:59:46
285,ID:e7pb1cbB0,ノンケの話しようとするとレグとリコとかいう面白みのかけらもないカップリングの話になってしまう,2018/11/02 19:02:16
286,ID:6Cx5sooH0,ロボと動く死体をノンケと言ってしまうスレ,2018/11/02 19:05:52
287,ID:UNk/YN640,オーゼンさんとマルルクやろ,2018/11/02 19:06:26
288,ID:9rGrbfx80,タマちゃん×レグを忘れてもらっては困る,2018/11/02 19:09:16
289,ID:c+kQI5BD0,何故ライザトーカという正統派カップルを忘れてしまうのか,2018/11/02 19:20:44
290,ID:Bpr8pJaN0,ラフィー×ハボの正統派薄い本下さい,2018/11/02 19:25:50
291,ID:HZn88sRD0,ライザのトーカ実食レポ,2018/11/02 19:28:20
292,ID:lb4IW+810,ほぼ逆レイプみたいなもんやろ,2018/11/02 19:35:25
293,ID:iotNVYpa0,ところでさ  妊婦をボ卿のエレベーターに乗せたら、お腹の子と別々に成れ果てるのかね,2018/11/02 19:36:46
294,ID:VEfk4O8g0,エイリアンみたいに腹から出て来そう,2018/11/02 19:46:02
295,ID:MLeuc9c80,さすがのボ卿も妊婦は人としての運用しそう,2018/11/02 20:19:31
296,ID:Bpr8pJaN0,ベルセルクであったよね,2018/11/02 20:19:47
297,ID:mlzFMX930,胎児にしか興味なさそう,2018/11/02 20:20:59
298,ID:3m87gSoR0,お腹の胎児を成れ果てさせたらどうなるのか...気になりますよね？,2018/11/02 20:46:46
299,ID:rd3ktDqc0,母が子への愛で呪いを一身に受けて祝福体が産まれて出てくるだろ  なんかそんな作品を見たことある気がするけど何だったかな…漫画か映画かすら思い出せないけど何かあったような…,2018/11/02 20:51:49
300,ID:CL5M4KmD0,ﾄﾞｼｶﾞﾀ...ﾄﾞｼｶﾞﾀ...,2018/11/02 21:31:21
301,ID:rd3ktDqc0,血は薄いけど私の娘です   この言葉がずっと謎  ユアワースになった元のボの血混じってるの？それともあの発言をしたボボディの時の血なの？  薄いけどってことは０じゃないんだよね？…謎だわぁ,2018/11/02 21:34:44
302,ID:Bpr8pJaN0,そもそも即物的な血を指しているのかさえ,2018/11/02 21:38:26
303,ID:3Cxnyqwz0,すでにボンドルド同士で交配を繰り返しているのかもしれない,2018/11/02 21:57:03
304,ID:5xsaee4G0,ボネットワークを全体として捉えて  その内の一ボ個体の血縁だから血が薄いということだと解釈してるぞ,2018/11/02 21:57:41
305,ID:rd3ktDqc0,>>305  なるほど,2018/11/02 22:03:48
306,ID:uLZTEGnGO,ボーンネットボンネット  夢のボンネットドルド,2018/11/02 22:46:28
307,ID:So1xaYlc0,bot卿,2018/11/02 23:14:20
308,ID:CuBbyR7t0,休日には更新来ないってまぢ？,2018/11/02 23:52:05
309,ID:u4BOiA+60,いるぶるの成り立ちとか黎明卿が知ったら妊婦も研究対象になりそう  まあまだ成り立ち自体も明らかになってないんだけど,2018/11/03 0:13:53
310,ID:Thw61fmx0,おやおや  私はおろかものですが  ひとでなしでわないつもりです,2018/11/03 0:38:33
311,ID:KeWGrxyb0,アビス「こいつヒトじゃないぞ」,2018/11/03 0:39:34
312,ID:gwLvH3xB0,>>310  イルぶるの成り立ちを想像するのもこのスレの大事な役目そす,2018/11/03 1:37:12
313,ID:YaD2LgOV0,ファプタにアビスの呪いを背負わせることでイルブルを成り立たせてるという説はどうだろうか,2018/11/03 1:55:16
314,ID:S8C8W8Ci0,もともとはシャアンちゃん1人だけど、そこからなれ果てたのがイルぶるで、祝福を受けて分裂したのがファプタとか  ファプタはイルぶる民を根絶やしにして、元の身体に戻りたいとか…いろいろ妄想しちゃうね,2018/11/03 2:30:41
315,ID:o57VNX1P0,ボンドルドって、資金どう工面してるんだろうな  スポンサーの同意を得るような説得の仕方をイメージ出来ない,2018/11/03 4:29:38
316,ID:H9Q2rcM90,ボ卿は島外と黒い付き合いがあるみたいな事を  作中で誰かが示唆してなかったっけ？,2018/11/03 7:32:17
317,ID:dhYT7PfA0,スポンサーにキックバックとしてアビスの情報と遺物を横流ししてたんだろな,2018/11/03 7:40:01
318,ID:3TA9bwvA0,BJボンドルト  アイアンマンボンドルト  岩窟王ボンドルト   ｢みんな私ですよ｣は万能ですね。,2018/11/03 8:13:58
319,ID:/zKNhL9f0,ボンピエロ「ハーイ、ジョージィ、私と一緒にアビス深層に来ないかい？」,2018/11/03 8:17:05
320,ID:Thw61fmx0,残念！吾輩でした！,2018/11/03 8:20:53
321,ID:q8/JTi0b0,ハァイ、ミーティ,2018/11/03 10:23:04
322,ID:VHSkjmiE0,>>296  そんなわけねー  というかボにとってはカートリッジもミーティも「人としての運用」だぞ,2018/11/03 10:28:55
323,ID:F8aCFxry0,ボンボルドを雌落ちさせてチンポのことしか考えられなくさせてあげたい,2018/11/03 10:45:16
324,ID:RbOqCK040,全員雌堕ちですよ,2018/11/03 11:16:24
325,ID:/zKNhL9f0,タマウガチを獣姦したい,2018/11/03 11:17:25
326,ID:QrBKnoXG0,人間がタマウガチとウコチャヌプコロしても子供なんか出来ないのに  ましてやオスのタマウガチとウコチャヌプコロする意味がわからない,2018/11/03 11:25:49
327,ID:0wKMDzww0,お前は子供を作るためだけにウコチャヌプコロしているのか？  俺は快感を得るためだけにウコチャヌプコロしている  相手は違くともそれと同じさ,2018/11/03 11:55:23
328,ID:GLjpqSIc0,>>328  オスと？,2018/11/03 11:56:45
329,ID:Woc9lT9rO,オスだからこそかもしれん……、度し難い！！ｗ,2018/11/03 12:00:35
330,ID:DeSQ5age0,ｲｲﾊﾅｼﾀﾞﾅｰ,2018/11/03 12:00:52
331,ID:q8/JTi0b0,オスなら生でやり放題じゃん,2018/11/03 12:04:15
332,ID:IWlqXlY90,>>316  人体実験で作ったご禁制の薬を海外に横流しした  それとは別にオークションを通さない闇売買や拾得物横領なども多数証拠がある  でもその金でアビスの前線基地開発に従事した事でオース内部ではほぼ無罪と言う世論が強い,2018/11/03 12:09:02
333,ID:uxGaR0ny0,文句がある方は五層イドフロントへいつでもお越しください、歓迎いたしますよ。,2018/11/03 12:43:18
334,ID:axVTlhWR0,>>334  それもう祈手採用面接だろ  https://i.imgur.com/o370wz6.jpg,2018/11/03 14:13:00
335,ID:+JGZMKsGa,ナナチの作り笑顔が痛々しい・・・,2018/11/03 14:14:31
336,ID:jgnOFhsf0,PTSDナナチすきもっと痛めつけて,2018/11/03 14:29:22
337,ID:1g/AgV/30,レグは身体リョナ担当  ナナチは精神リョナ担当,2018/11/03 14:34:16
338,ID:P1IVnXVQ0,またタマウガチのときみたいな衝撃がほしい,2018/11/03 15:27:35
339,ID:Thw61fmx0,リコさんは排泄担当,2018/11/03 15:35:19
340,ID:jm7e4U/60,まああ  まああああああ  まあああああ,2018/11/03 16:03:24
341,ID:Ej8OpKkI0,まああああ  まああああああ  まああああ,2018/11/03 16:06:18
342,ID:f5IOcL0S0,わかる,2018/11/03 16:08:21
343,ID:Oodo1Sja0,知らねよ～,2018/11/03 16:26:20
344,ID:ZJxjITbm0,この昆布エグいぞす,2018/11/03 17:09:52
345,ID:UbQQBi8O0,何この下劣で下品なスレ  これは次からﾜｯﾁｮｲ必須だな,2018/11/03 17:13:13
346,ID:Al6dwl460,平常運転ですよ,2018/11/03 17:16:09
347,ID:KuA31kwq0,むしろ異常運転が平常,2018/11/03 17:16:54
348,ID:P1IVnXVQ0,>>346は可愛いですね,2018/11/03 17:21:25
349,ID:L5vAgixY0,元々IP有りのスレなんだから、次スレからは戻すべき  IP有りスレで荒らしがいなかったからってIP無しで問題ないってのは意味不明,2018/11/03 17:21:55
350,ID:Z4XTRcwb0,ﾜｯﾁｮｲがあった頃は実に高貴で気品に溢れるスレであった,2018/11/03 17:25:21
351,ID:figZgLid0,おやおや,2018/11/03 17:27:14
352,ID:QrBKnoXG0,ちょっとノリが違くなった気もする  落とすかって言ってたスレに保守ってたあたりROM専割といるのか,2018/11/03 17:27:40
353,ID:EHYfaQbn0,ワッチョイあった頃はもっと優雅にうんこちんちん言ってたゾ,2018/11/03 17:32:57
354,ID:AgEUU8Dj0,152層も潜ってたら多少の成れ果ても仕方なし,2018/11/03 17:37:57
355,ID:n8wlzbxE0,IPとワッチョイがあった頃は  医学的な観点からプルシュカの切断部位について語り合ったり  人肉の食料としての有効性について真面目に議論してたのに  なくなってからはうんちちんちんの話題しかなくなってしまった,2018/11/03 17:39:05
356,ID:Z83lWJrM0,IPは家族バレのリスク高いからﾜｯﾁｮｲだけで勘弁していただきたい  散々マルルクの乳首やナナチんちんについて語った後だから手遅れな気もするが,2018/11/03 17:41:01
357,ID:np65fhYh0,立ったものは仕方ないけど次からもお願いとか言うのやめろよマジ,2018/11/03 17:42:52
358,ID:Thw61fmx0,たいして変わってないじゃん,2018/11/03 17:46:46
359,ID:IPV4V/rH0,ワッチョイあってもちんちん食べるとかどうのこうの言ってたそす,2018/11/03 17:51:31
360,ID:YWzcoMjw0,5層まで潜った探窟家って本当に地上に  戻れるんかいな？   深く潜った探窟家が具体的にどうやって  地上に戻るのかが気になる,2018/11/03 17:59:44
361,ID:aUiyBa+l0,3層どうやって登って帰るのか知りたい,2018/11/03 18:09:06
362,ID:ugXtDzdw0,ワッチョイはないほうがいい  IPは絶対にないほうがいい,2018/11/03 18:33:29
363,ID:TEuwnjcM0,今までどおりワッチョイとIP戻してはい終わりじゃダメなんかねぇ  どうせ奈落の底はIPやワッチョイがあろうがなかろうが平常運転だろうに,2018/11/03 18:37:11
364,ID:QrBKnoXG0,どっちがいいかに関わらずワッチョイIPありでやってたんだから議論するならそっちで,2018/11/03 18:39:04
365,ID:qIjmQ1GT0,誰かのミスからﾜｯﾁｮｲなしに派生したのを今後も続けるとか成れ果てが過ぎませんかねぇ,2018/11/03 18:44:01
366,ID:Nry9Y7mY0,5層からオースに戻る人たちはみんな奥歯ボロボロになって血尿たれ流しながら帰ってくるの？こわいそす,2018/11/03 18:59:33
367,ID:b7dUwlAM0,IPやらワッチョイなんて建てた奴の気分次第で良いべ  それが有ろうが無かろうがここが奈落の底で毎日ちんちんやらの話をする事に変わりは無いさ,2018/11/03 19:13:01
368,ID:BrgL/blF0,リコの身体崩壊も意識失ったら止まったし仮死状態で地上まで打ち上げ帰還誰か試してねえかな,2018/11/03 19:14:29
369,ID:eZk38W7i0,ワッチョイ支持するなんてプライバシー露出狂じゃないか,2018/11/03 19:15:59
370,ID:0MX3MrpE0,早くちんちん食べるそす,2018/11/03 19:16:55
371,ID:E9zDlBkx0,ワッチョイなんて誰にボンドルドが潜んでるか分かる程度しかないからな,2018/11/03 19:17:16
372,ID:BrgL/blF0,速度十分足りてたし内容の度しがたさにブレーキもかかってなかった  やっぱりミスに見せかけた無理やりﾜｯﾁｮｲ無し変更目論みだったのかね,2018/11/03 19:19:17
373,ID:b7dUwlAM0,面倒くさい連中だねぇ…,2018/11/03 19:27:04
374,ID:65kUfsbX0,更新が来れば面倒な事は吹き飛ぶのにね  負荷に耐性が付いてきたのか変な方向に成れ果てるようになってきた,2018/11/03 19:29:03
375,ID:vjc+592V0,定期的に無しになるから怪しんでしまうわ,2018/11/03 19:29:33
376,ID:b7dUwlAM0,>>376  無い時ってどうだった？  やっぱり荒れてたの？,2018/11/03 19:32:35
377,ID:eZD/hqEe0,IPは収集されると嫌だから無い方がいいや  ワッチョイはあった方がいいよ,2018/11/03 19:38:35
378,ID:vjc+592V0,>>377  今と同じような話してた気がする  ワッチョイ無しにしてくれいや元通りにするべきみたいな,2018/11/03 19:38:54
379,ID:G0cSZ0HA0,ﾜｯﾁｮｲ無しスレのデメリットは  ﾜｯﾁｮｲ荒らしが湧くことだけそす  あいつらはとてもしつこいそす,2018/11/03 19:46:06
380,ID:q8/JTi0b0,収集されるとかいう謎の被害妄想に草,2018/11/03 19:49:51
381,ID:z0JmuOov0,>>380  工作と見分けつかねえがな,2018/11/03 19:51:38
382,ID:b7dUwlAM0,人間って進歩しないもんだねぇ……,2018/11/03 19:52:21
383,ID:+JGZMKsGa,ここで言う荒らしって言ってもたまーに見かける程度のグロ貼りコテぐらいじゃないの？,2018/11/03 19:54:48
384,ID:z1KjgPpH0,成れ果てるのは進化か退化か,2018/11/03 19:55:27
385,ID:b7dUwlAM0,>>385  変態じゃね？,2018/11/03 19:57:58
386,ID:eZD/hqEe0,>>381  そういうのをやる輩がいるって聞いたんだよ,2018/11/03 19:57:58
387,ID:hSLf8aK90,IP晒して何か不都合あるんか？,2018/11/03 19:58:40
388,ID:b7dUwlAM0,>>387  IPなんて収集してどうすんの？  LINEみたいなもん？,2018/11/03 19:59:10
389,ID:r7R5f/Tc0,今時固定IPのプロパイダーの方が少ないだろ,2018/11/03 20:06:37
390,ID:z0JmuOov0,IPはともかくﾜｯﾁｮｲはほしいわ  たまに変な考察垂れ流して自己満するやつとかいるし,2018/11/03 20:07:06
391,ID:eZD/hqEe0,IPから愉快犯的に脆弱性を突く攻撃されたら嫌だなと思うけど意外と気にしないの？,2018/11/03 20:07:30
392,ID:eZD/hqEe0,>>390  でもIPのリース期間って結構長かったりするし,2018/11/03 20:09:46
393,ID:qIjmQ1GT0,個人攻撃されるほどの人材だと思ってるのか,2018/11/03 20:10:41
394,ID:+p6arIhm0,面倒くさいなお前ら,2018/11/03 20:11:01
395,ID:tiR6/P2O0,気にしないけどこの流れが続くのは面白くないから  次スレはﾜｯﾁｮｲとIPありでお願いします,2018/11/03 20:13:19
396,ID:swqKc1fY0,と言うかそれが当たり前というか  議論するならそれが立った後で,2018/11/03 20:14:02
397,ID:hSLf8aK90,>>393  いつもお前を見ているぞ<○><○>,2018/11/03 20:14:25
398,ID:omg9GfkS0,(^^)  (´∀｀(⊃*⊂) 僕もみて,2018/11/03 20:20:59
399,ID:b7dUwlAM0,>>391  お前さんの考える変じゃ無い考察ってのはどんなんなの？  俺も時々考察の様なものここに書き込んでるから、今度からそれ参考にして考察書くよ,2018/11/03 20:23:03
400,ID:swqKc1fY0,考察というかほぼ想像を謎の確信を持って書く人はまあアレかな  それに過剰に当たり過ぎるのもどうかと思うけど,2018/11/03 20:27:02
401,ID:4JinuxOH0,自慢話を『こと』の度に聞かせてきた   っていうところの　こと　ってなに？,2018/11/03 20:31:04
402,ID:OzMnJzGE0,あー確かにあれはうざい,2018/11/03 20:32:47
403,ID:b7dUwlAM0,>>402  知らない方がいいわ,2018/11/03 20:33:11
404,ID:EKd50LLx0,ことってなに？ぼくわかんない,2018/11/03 20:33:30
405,ID:y/dtaAUx0,わカらナいホうガいイ,2018/11/03 20:34:32
406,ID:0MX3MrpE0,>>402  ピュアなキミのままで居て…  僕たちは穢れすぎたんだ…,2018/11/03 20:42:27
407,ID:+JGZMKsGa,こ↑と↓論争,2018/11/03 20:49:59
408,ID:b7dUwlAM0,何巫山戯た発音してんだ〇すぞ,2018/11/03 21:00:46
409,ID:IPV4V/rH0,そいつはコトだ,2018/11/03 21:04:03
410,ID:omg9GfkS0,レグはうんこするの？,2018/11/03 21:05:43
411,ID:B14Armfy0,レグのうんこはたべれるらしい,2018/11/03 21:12:24
412,ID:/+iYf5TW0,食糞は文化だ！,2018/11/03 21:16:10
413,ID:jlX2m5DL0,ああ…黄金郷の住人ってそういう…,2018/11/03 21:16:21
414,ID:dGQFLEso0,レグってうんちしてたっけ?,2018/11/03 21:22:17
415,ID:VC01RLTG0,お琴を弾きながら自慢話をしてたってことやろなぁ,2018/11/03 21:31:13
416,ID:+p6arIhm0,このスレみながら肛門触って嗅いで舐める小指はたまんねぇなオイっ！,2018/11/03 21:36:27
417,ID:swqKc1fY0,流石にキモい,2018/11/03 21:40:53
418,ID:cKImiHeA0,プルシュカにも見せれる投稿を心がけてください,2018/11/03 21:54:46
419,ID:l+q6fZ7M0,IP付きでもパブリックIPのデフォルトゲートウェイが割れてプロバイダの管轄が判明するだけですので、問題はございません。  あゝ、固定IPから通ってきてる可愛い人は対象と見ていませんので  ProxyやVPNやTorで頑張ってくださいね。   親愛なる祈手より,2018/11/03 22:04:52
420,ID:b7dUwlAM0,固定IPだとなんか不味いんか？,2018/11/03 22:25:35
421,ID:0MX3MrpE0,邪な投稿さえ無ければ何も問題ありませんよ？  つまりIPが割れて怯える人たちは何故なのか…想像付きますよね,2018/11/03 22:41:01
422,ID:swqKc1fY0,普段の全員が邪というか純粋な不純だからね,2018/11/03 22:43:11
423,ID:yfFlMIH80,純粋にお師様かわいい,2018/11/03 23:09:51
424,ID:E9zDlBkx0,固定Ipだとマルルクきゅんの裸釣りされてるところを包茎ちんちんいたずらしちゃうぞぉぉ！とかうかつに言えないじゃない,2018/11/03 23:10:01
425,ID:SdY1GGsk0,元から当たり前のように飛び交ってたんですがそれは,2018/11/03 23:11:27
426,ID:b7dUwlAM0,>>425  大体いつも通りじゃん,2018/11/03 23:16:07
427,ID:ZJxjITbm0,普段はＩＰありで過去の発言に責任を持った大人の発言  更新が来た時のような祭時にのみＩＰ無しで過去の自分から解き放たれた酢のままの自分を発現,2018/11/03 23:20:04
428,ID:qPbWR2Qx0,>>428  マヨネー、ソイソーと魔王城に帰れ,2018/11/03 23:28:26
429,ID:5+mKICjE0,安永航一郎を思い出した,2018/11/03 23:29:29
430,ID:c7llFVx60,IPとﾜｯﾁｮｲ無くなって完全にクソスレになってるやん,2018/11/04 0:00:05
431,ID:Om0O/S3H0,んぼっぷ,2018/11/04 0:01:36
432,ID:74+UA0590,これに関してはたとえ実名限定になってもスレ内容変わらないとおもう,2018/11/04 0:02:19
433,ID:8yP9oJ7W0,クソスレにおいては排泄卿が唯一神である,2018/11/04 0:02:38
434,ID:0q6g+r8P0,これは……排泄卿の野糞！？  リコさんすげぇ、マジで152層目まできてたんだ,2018/11/04 0:09:57
435,ID:jUoGO6HA0,恐ろしく早い排泄…オレでなきゃ見逃しちゃうね,2018/11/04 0:13:43
436,ID:fV4/qDJI0,年内更新は後一回だろうから  更新時期は去年と同じ感じになりそうやね,2018/11/04 0:16:27
437,ID:91vMibXg0,コウシンガタリさえ現れてくれないという惨状,2018/11/04 0:19:33
438,ID:3BRr72dh0,ボンボルドに精神を支配されている祈り手が死ぬときボンボルド自身も臨死体験をしているのだろうか。祈り手の意識が届けばアビスの謎に迫れるような気がする。,2018/11/04 0:33:02
439,ID:UXhUFGJ10,>>430  ぽん酢,2018/11/04 1:06:16
440,ID:9XL1p1cv0,ぽんずそす,2018/11/04 1:14:58
441,ID:L4mJn3IB0,IPはプロバイダバレるだけ言うのはちょと違うから注意な  友達や知人があなたのIPを入手して検索されたらあなたがどこで何を書き込んでるのかすぐバレちゃうからね  IPの割り出し方法なんてめちゃ簡単だから,2018/11/04 1:15:08
442,ID:jUoGO6HA0,そか,2018/11/04 1:23:30
443,ID:B6WT9Nut0,ナナチに睾丸焼き食べさせてぇなぁとか書いたのが知人にバレたからってなんだってんだ,2018/11/04 1:26:02
