スレ数,ID,コメント,投稿時刻
181,ID:RyXMj6dXa,いいアイデアだが難点が一つ、海上は波で揺れる  オースの端っこで計った方がまだ簡単そうかな,2019/01/27 12:27:55
182,ID:B/4ArXHG0,>>179  草.  t,2019/01/27 12:50:24
183,ID:dlPFy6cb0,>>179  でたとこプリンセスとか懐かしすぎるな,2019/01/27 12:55:02
184,ID:z+mt3Qa+0,プルシュカのしゅくふか体可愛かったもんなぁ。つくし卿の愛、表現力は凄いわ。  カジャを見てると、地上最強の弟子のアパチャイ思い出すわ,2019/01/27 12:58:13
185,ID:sjHua+cg0,カジャがリコとかミーティ欲しい、ってるのは何で？  吸いたい？訳？,2019/01/27 14:15:32
186,ID:JF9YOPpJ0,とてもいい匂いなんだろう,2019/01/27 14:28:00
187,ID:0S23JKBn0,カジャさんは匂いフェチのなれはてだし  毎日匂い嗅ぎたいんじゃね？,2019/01/27 14:29:00
188,ID:99XDaUeM0,>>186  生の肉体が恋しいからって思ってた,2019/01/27 14:34:22
189,ID:bY+WdxEaa,ミーティの不死って自分が死んだら呪いがナナチに行くから耐えなきゃって願った結果と思ってた。それとナナチのミーティ死なないでっていう相乗効果なのかな,2019/01/27 14:46:56
190,ID:VF6/NT1Da,他の成れ果て達もリコを狙っていたし理性的なムーギィまでが欲しくなっちまうとか言ってたんだし  リコくらいの子供は単に大きな価値を持ってるってだけじゃなさそう,2019/01/27 14:52:28
191,ID:nb9SrJyr0,ミーティ「ナナチ……あたし耐えるから……」   ナナチ(おいらゴミ臭いのかなぁ……良い匂いになりてぇなぁ……),2019/01/27 14:54:08
192,ID:QXFMFbCqp,クソ野郎で草,2019/01/27 15:55:12
193,ID:EusClLp80,ナナチくちゃい,2019/01/27 16:03:03
194,ID:aQMVpz8p0,おやおやナナチは臭いですねえ,2019/01/27 16:07:25
195,ID:pFwtJAXw0,昔はゴミ食ってた浮浪児だし風呂も入ってないやろ  お世辞にもいい臭いはせんやろね…,2019/01/27 16:10:14
196,ID:x1/FbY3L0,呪い避けのやつはミーティナナチ以外にも実験しまくってたはすだしそれでも成功例がナナチしかいないんなら  ミーティの引き受けるって覚悟がないと成功しなかった  そう思ってカートリッジ作成プルシュカだったんかな  ほん糞,2019/01/27 16:14:43
197,ID:JeSwSx7Ip,>>191  イルミューイの子どもになりたがってる説,2019/01/27 16:38:20
198,ID:8BUMB0JR0,ボルは祝福をどうつかうのか,2019/01/27 16:56:00
199,ID:kmf/X4RN0,ファプタって3×3EYESの球体アマラの化身みたいに、イルミューイが急激に変化する肉体に耐えきれなくなって切り離した、精神の分身体だったりするのかな   肉体と本能はイルブルになって、理性がファプタとして顕現したとか,2019/01/27 17:05:33
200,ID:618vcbMQa,ふと思ったんだが、ガンジャの頃はまだアビス未発見の時代なので1900年以上の昔だよな？  その割には大して技術が進歩してない  現在は飛行船はあるみたいだが銃は出てこない  アビス外の世界設定は甘いというかたぶん考えられてないのか,2019/01/27 17:48:07
201,ID:8BUMB0JR0,科学技術の世界設定が甘すぎだよね  まあ上の世界はスチームパンクぽくしたかったんだろうけどさ,2019/01/27 18:01:51
202,ID:lsElyclf0,ミオさんとこの船団  蒸気船だと思われるけど煙突あった？,2019/01/27 18:06:04
203,ID:5MsFHqaP0,>>203  はっきりとは分からない  上の三角のがそうかも?  https://i.imgur.com/FLsebOr.jpg,2019/01/27 18:16:18
204,ID:5kKrspO6d,帆船じゃないので何らかの動力搭載という予想しかできんな,2019/01/27 18:23:38
205,ID:bQdayUVd0,今年ぐらいが産業革命とか,2019/01/27 18:42:28
206,ID:N2ATI6xI0,以外と科学技術は進んでる気がする、オースは田舎だから無いけどテレビくらいありそう。,2019/01/27 18:49:21
207,ID:0v9uIM/S0,電気が通ってて照明は普及してる  飛行船があるから化学的に軽いガスを抽出する技術がある&プロペラがあったからその動力  レグの腕を見てもそれほど驚かなかった   部分的にだけ進んでる文明なかんじ？,2019/01/27 19:05:30
208,ID:w7aZTCNtd,意識ないレグへの処置を見るに、ロボットをはじめとした機械技術はあって、動力は電気と蒸気が半々といった印象はある,2019/01/27 19:08:53
209,ID:WWXV6x1c0,海洋航行技術の向上でアビスに船でも行けるようになったんだっけ  台風の時みたいな大波だと昔レベルなら排水量1000ないし2000トン以下の船はだいぶ航行に支障でるからそれ以上の艦が作れるようになったと思うな,2019/01/27 19:09:07
210,ID:EusClLp80,ガンジャ隊の船は木製の帆船ぽいし  ミオさんの乗ってた鉄製の船と比べたら単純に頑丈さが全然違うだろうな,2019/01/27 19:16:14
211,ID:ILe466aWd,>>204  転覆しそうだなこれ  喫水線下どうなってんだ,2019/01/27 19:16:19
212,ID:TKJih3cg0,>>212  遺物だから,2019/01/27 19:25:26
213,ID:QXFMFbCqp,排水したり荷を降ろすと喫水線が下がって全体像が現れる  みたいな事を言ってたネ  キャラバン船て船団のように見えてよく見るとデカイ船の上部だけが水面上に出てる感じだし,2019/01/27 19:28:56
214,ID:8BUMB0JR0,木製の帆船は酷いな,2019/01/27 19:54:43
215,ID:Pj1aJE8R0,銃に関してはアビス内で大きな音を立てたりするのがマズいのかもしれん  あとは大体の地形が入り組んでて射程を活かせないとか、そもそも銃を持ち込むぐらいなら他の装備持ってた方が何とかなる場面が多いとか？  浅い層では他国の探窟家とかの対策で拳銃ぐらいは持つのかもしれんけど  それ以前に一人前の探窟家はアビス内じゃ銃持ち人間なんかよりよっぽど強いとかかも,2019/01/27 20:18:22
216,ID:X4iycbP8M,遺物のパワーを見ると銃なんて大した戦力じゃないと思われてるのかもね,2019/01/27 20:42:27
217,ID:0v9uIM/S0,火薬や投射に関する技術だけ進歩してないのかも  銃器以外にもルート開闢やロープの投射なんかに使えるはずなのに基本装備に入ってなさそう  ただ、火薬の概念はママ槌であるのはわかったケド,2019/01/27 20:58:40
218,ID:sjHua+cg0,どんな欲を持ってたらケツが汚いオバＱになるのか,2019/01/27 20:58:58
219,ID:8BUMB0JR0,時間を止める鐘で勢力バランス崩すってなんだかねえ  あの鐘の周囲１０ｍほどの時間止める感じかね？  そんなんで勢力くずせるのかね？,2019/01/27 21:02:29
220,ID:ITTppuyEa,自分の尻を見る機会なんてないし、なれはてるときに願い忘れてたんじゃね,2019/01/27 21:03:16
221,ID:VF6/NT1Da,マサイ族すらスマホ持ってるし、どんな僻地でも便利な道具があれば使われそうなもの  あの世界は人類文明が宇宙大進出時代を経て大災厄で退行した世界かもね  既に資源を掘り尽くしているからアビスの不思議異物がすごい価値があるとか,2019/01/27 21:15:04
222,ID:B2JhPB/C0,わかんね？,2019/01/27 21:15:43
223,ID:7VWFvLezd,愛ですよ,2019/01/27 21:17:10
224,ID:MP2Q7pbB0,船一個描くだけでも専門的な知識が求められる漫画家って大変な職業だなあ,2019/01/27 21:18:29
225,ID:t9p0apaK0,めんどいな,2019/01/27 21:20:05
226,ID:1DmnNLoOa,>>220  能力と状況によるとしか  例えば1000年に1人レベルの軍事の大天才が場合によっちゃ何百年も存在し続けたりするとどうだい？,2019/01/27 21:21:07
227,ID:yIZFEBRi0,発電所みたいなものはいつぐらいに発明されたんだろう  レグに電流流して孤児院全体が停電ってよく考えたら凄いよね,2019/01/27 21:21:11
228,ID:Pj1aJE8R0,>>220  それ自体の効果がもたらす恩恵より、その原理の解明と応用とか真似のできない新物質の生産とかが  結果的に国同士の(経済、技術、軍事的な)バランスを破壊するってことじゃないか,2019/01/27 21:26:36
229,ID:0v9uIM/S0,>>228  孤児院どころかオースの北区全体がw,2019/01/27 21:27:52
230,ID:VF6/NT1Da,オースの送配電網には個別のブレーカーが無かったんだろうね  電気もＬＥＤ照明みたいな感じで容量が極端に小さくて一ヶ所ショートさせると発電所ごと全停電とか,2019/01/27 21:33:55
231,ID:haA9lhFI0,いや、ショートするより早くレグが全部のエネルギー吸い取ったんだろ,2019/01/27 21:35:21
232,ID:IGxsu4Bvr,立川シネマシティで後編観た  やっぱり他と比べて断然音良いなこの劇場。タマちゃん唸るシーンとか地響き凄かった  一番ビビったのがナナチがお玉でレグ小突いた時の音,2019/01/27 21:35:31
233,ID:B2JhPB/C0,>>233  あれ俺もビクッとなったわwwwwww,2019/01/27 21:45:46
234,ID:MSBOXGao0,>>232  ショートって電線のプラスとマイナスを直結させる事やで,2019/01/27 22:02:21
235,ID:yIZFEBRi0,>>230  しまった、頭のイメージは街全体が暗かったのにw  ちょっと電線触ってくるわ,2019/01/27 22:09:53
236,ID:dlPFy6cb0,>>228  1900年前に地表観測は終わってたらしいから、現代よりは技術は上だと考えた方がいいよ  力場がレーダー波を通さないのと、オースには土地がないので火気が禁止されてて熱を出す遺物が普及してるから、調理器具は使わない  電気技師は遺物を輸出した資金で海外の技師を高額で雇ってるらしい  電力は水力で、ゴンドラには電力は使われてないらしい  実際、電気って何の用途で使ってるのか割と不明,2019/01/27 22:21:21
237,ID:QXFMFbCqp,探窟本部「勘のいいガキは嫌いだよ...」,2019/01/27 22:35:11
238,ID:JmN/qAlx0,上にでてたけど銃はアビスの探索には不向きじゃないか？  化け物相手だと小銃程度じゃ文字通り豆鉄砲だからそれなりの威力を求めるとすごい荷物になるし  弾が有限でこれまた荷物になる  大断層降りる時点で荷物の量は制限されるだろうからなかなか選びにくいと思う  探掘家の身体能力なら弾切れしない、壊れにくい、取り回しの良い近接武器一本の方が合理的だと思う   んで逆に常人集団の他国の探掘隊が考え無しに銃持ち込んで、化け物相手に消耗しつつなんとか4層到達して  対人を想定してないライザ隊が銃持った相手に苦労するとかそういう,2019/01/27 22:40:44
239,ID:8BUMB0JR0,銃並の射程と威力を近接武器では出せないよ  で、死んだら終わりなんだし銃を使わない手はないね,2019/01/27 22:48:21
240,ID:OT8a5y4m0,一部人外の身体能力持ってるやつらはそこら辺の物投げつけるだけで人相手は十分な気がする,2019/01/27 22:49:36
241,ID:0v9uIM/S0,タマちゃんも引き金を引くのは読めても  銃弾が発射されるのはわからないだろうから、深層の意識を力場を読むタイプには逆に有効な気はする,2019/01/27 22:52:10
242,ID:QXFMFbCqp,腐海で銃ぶっ放したアスベルはどうなったっけなあ,2019/01/27 22:55:56
243,ID:1DmnNLoOa,銃が一番威力を発揮するのが対人戦である事はあの世界でもアビスの中でも変わらない  となればアビス内で使用するのは害の方が大きいかもしれない,2019/01/27 22:56:01
244,ID:OT8a5y4m0,握ってる人が「弾を打ち出す」って認識してる限り読み取れるんじゃないかな,2019/01/27 22:56:19
245,ID:Pj1aJE8R0,タマちゃんは銃弾避けられると思う  レグの火葬砲避けた時も多分発射前から力場で「レグの想定する加害範囲」が見えてて、  レグが自分の手指を巻き込まないよう発射直前に拘束解いた隙に見えたものに従って避けたと思ってる  銃を向けた瞬間に脅威を感じて回避動作(超速い)に入って、それが間に合うかどうかの勝負になるんでないか,2019/01/27 23:00:35
246,ID:8BUMB0JR0,>>244  熊にもよく効くよ銃は,2019/01/27 23:06:49
247,ID:lsElyclf0,普通の野生動物は銃声聞いたら逃げるが…,2019/01/27 23:55:05
248,ID:5fAhIDNy0,火葬砲はナナチでも力場が凪いでるのがわかるくらいに露骨にいやらしい武器だからなあ  銃火器が読まれるかの評価にはならんそす  力場を読めない層でも使われないのは単純にその技術がないんだろね,2019/01/28 0:19:39
249,ID:ZgnpJcApa,銃あるなら赤笛や青笛には持たせるでそすな、白笛はいらんかもしれんけど,2019/01/28 0:54:26
250,ID:zJ/IC+qi0,二層からいきなり食人の怪物が出てくるのに、音で場所のバレる銃が役に立つとは思えない   縦穴の壁と力場のおかげで基本的に逃げ場が無いから、見つからないように静かに仕留められる武器が適してると思う,2019/01/28 0:59:34
251,ID:y5z4SGFe0,やっぱりクオンガタリボウガンはさいきょうだな,2019/01/28 1:16:38
252,ID:tvafIT+t0,銃弾はないが火薬はある  銃器はないが火炎放射器はあるし、ボウガンもある  この世界の文明は小銃だけが発明から抜け落ちてるのかもしれない   そういえば、火葬砲を見たお師様が  「こんな火砲お目にかかったことがない」なんて言ってたけど  火砲とは,2019/01/28 1:40:21
253,ID:UONkGmzO0,普通にオースの警備員みたいなが銃持ってなかったか,2019/01/28 1:42:09
254,ID:Nt7dfy/J0,ナナチの股間くんかくんか,2019/01/28 1:44:01
255,ID:0x4wuMkm0,危険ですナナチ  退避を,2019/01/28 1:47:53
256,ID:y5z4SGFe0,座薬入れるっていっといてちんこいれたい,2019/01/28 1:50:51
257,ID:JJWDjvkD0,ナナチは男だよな？,2019/01/28 1:56:54
258,ID:Eb/eDfpL0,ナナチは漢であり女ですよ,2019/01/28 1:58:25
259,ID:zCLeYqQS0,上野さんは不器用の作者がちょっとしたアビスネタ呟いてるな,2019/01/28 2:00:34
260,ID:1nyE/58F0,4層は湿気すごいから火薬は対策しないとすぐ駄目になりそう,2019/01/28 2:43:56
261,ID:WTb7efDpK,ナナチさんは不器用,2019/01/28 3:43:42
262,ID:IR9rxVeu0,からかい上手のナナチさんは不器用で隙だらけ壊すべし,2019/01/28 4:00:58
263,ID:AxTDxmYg0,>>253  レグ「ところでこの火砲を見てくれ…こいつをどう思う？」  不動卿「すごく…大きい…」,2019/01/28 6:10:35
264,ID:R6sjjoNO0,上野さんアニメは  卿が配信でショタっ子の可愛さを絶賛してたので見るようになった  アビスネタがあるのか楽しみ,2019/01/28 7:16:16
265,ID:sQq2JjwR0,>>231  そう言えばサイコガンのエネルギーが射精一発分って話を聞いた  アビスはスペースコブラのオマージュだったのか,2019/01/28 7:57:22
266,ID:sQq2JjwR0,なんかへんな安価つけてしまったすまん,2019/01/28 7:57:53
267,ID:s4t3bKV7a,射精って本気で100m走るのと同じくらいのエネルギーなんだっけ？,2019/01/28 7:59:53
268,ID:ZgnpJcApa,シグルイの腕切断シーンで射精してたからレグも射精してもよかったのにオシッコだけだたな  ドライオーガズムくらいはできないと不憫すぎる,2019/01/28 8:27:17
269,ID:Eg7l/G/x0,ドライは相当開発しないと達しないのでマルルクあたりがお似合い,2019/01/28 8:44:35
270,ID:R6sjjoNO0,幼稚園の時初ゆかおなで  何も出ないけどイッたつくし卿の描くショタキャラは  何も出ないけど行く子ばかりだと思っている,2019/01/28 8:58:45
271,ID:QL0K9hRbd,開発され尽くされると言葉責めでイケるらしいですねぇ,2019/01/28 10:04:46
272,ID:9KA5SKsaM,精通前のゆかおなイキってみんな通る道じゃないの？,2019/01/28 12:12:01
273,ID:yUAjHtJB0,そんな幼稚園嫌すぎるわ,2019/01/28 12:15:35
274,ID:7FtwuL2N0,幼稚園はおかしいやろ…,2019/01/28 12:16:40
275,ID:7EIfaaXtd,幼稚園児の時点でアビスイキを覚えてるエリートもいるはずですよ,2019/01/28 12:17:44
276,ID:9KA5SKsaM,まじか、、、,2019/01/28 12:18:44
277,ID:sQq2JjwR0,>>269  不憫の理由が分からん  放尿の度に射精と同じ快感を得られるんだとしたら凄くリーズナブルだろ？  きっとライザの知識から再現してるから成分までは再現出来てないんだよ  トーカが水見たいに大量に出す人だったのかも知れない,2019/01/28 12:24:17
278,ID:NHLBzFDRp,お、この漫画絵柄が可愛らしいから子供に買っていってやろうかな,2019/01/28 12:25:28
279,ID:q20KjKwwd,精通したのは小学校4,5年生だと思うわ  多分これでも早い方,2019/01/28 12:28:56
280,ID:seoOcsasd,幼稚園でのゆかおなを義務化して未来のつくしを量産しましょう,2019/01/28 12:29:31
281,ID:0KcJbL1H0,ユカおなは危険だと聞いたことがあるそす,2019/01/28 12:39:24
282,ID:/obVjREKp,女子は登り棒か机のカドやw,2019/01/28 12:39:42
283,ID:WH5CdcZQ0,まずは肛門でしょ,2019/01/28 12:56:25
284,ID:9MQA6Va5d,何この流れwww,2019/01/28 13:20:01
285,ID:vZnTwsPI0,なんだっけ、快感が肛門から性器に移動する的な考え方,2019/01/28 13:20:51
286,ID:4U8mYwcY0,（θωθ）んなぁ～音泉更新されたぞ～,2019/01/28 13:25:28
287,ID:IJBK+ryA0,フロイトがどうのこうの,2019/01/28 13:36:02
288,ID:4U8mYwcY0,洞窟は女性器のメタファー,2019/01/28 13:37:48
289,ID:jqcLbIoSd,床オナようちえん…ふむ,2019/01/28 13:45:20
290,ID:KgwwvgBer,イけませんオナチ！,2019/01/28 13:59:12
291,ID:seoOcsasd,てめえの右手は封じたぜ,2019/01/28 14:30:44
292,ID:QlSkoeaua,クリボーさんが登場しそうな流れ(´･ω･`),2019/01/28 14:39:29
293,ID:0KcJbL1H0,祝福　とてもきもちがよい  呪い　かんじんなときにふのうになる,2019/01/28 14:44:34
294,ID:99XHjrgQa,おやおや  https://i.imgur.com/b7TNwiN.jpg,2019/01/28 16:24:16
295,ID:GfNqmILyd,おらも甥とインフル中にディープキスを複数回するにはどうしたらいいですか？(´・ω・｀),2019/01/28 17:07:51
296,ID:fjtHaxau0,>>295  気持ちよさなら断然こちらの方が良いですよ  https://i.imgur.com/tAtZX7C.jpg,2019/01/28 17:11:22
297,ID:t786IqqIa,幼稚園の頃からパンツは見ると嬉しいものと認識してたから子供は純真というのは嘘ですよ,2019/01/28 17:37:05
298,ID:79z8Mb9D0,ナナチのんなぁにー見たい,2019/01/28 19:02:04
299,ID:S4ASynf10,>>295  スペルマダスにクスッときた,2019/01/28 19:21:03
300,ID:6iutt6ufM,>>269  シグルイのはレグみたいに一瞬じゃなくてノコギリでゴリゴリやったからだから  レグも同じ目にあわせれば粥の如きものが出るよ！,2019/01/28 19:22:27
301,ID:61hDcPK00,ナナチは恥垢めっちゃ溜まってそう  ナナチーズ,2019/01/28 19:44:39
302,ID:yphQEgnc0,ナナチンチンカスチーズ,2019/01/28 19:48:50
303,ID:h/e9430z0,今更最新話読んだけど,2019/01/28 20:15:06
304,ID:h8WAXjnR0,ナナチコンロ点火！  ﾅﾅﾁﾁﾁﾁﾁﾁﾁﾁﾁﾁ ﾎﾞｯ,2019/01/28 20:17:02
305,ID:y5z4SGFe0,ナナチーズが強烈な匂いだったら  それに比べるとおしりの穴の匂いはわりとマイルドそう,2019/01/28 20:20:05
306,ID:YTVy6ZYc0,深き魂の黎明,2019/01/28 20:20:30
307,ID:4U8mYwcY0,>>305  おやおやおやおやおやおや？,2019/01/28 20:27:35
308,ID:ibgU5GdOp,ナナチ酵母菌でパン屋を開きたい,2019/01/28 20:34:13
309,ID:AxTDxmYg0,ナナチーズとか絶対くさいやん,2019/01/28 20:35:58
310,ID:yphQEgnc0,でもナナチ村のnanachiesには埋まって寝たいよね,2019/01/28 20:42:33
311,ID:Bhc5n9dBd,みんなちんぽ好きすぎやろ 好きだよね？,2019/01/28 20:54:07
312,ID:ibgU5GdOp,安心するために同意を求める程度の愛でちんちんを語るな,2019/01/28 21:00:50
313,ID:yphQEgnc0,くっさいナナチ拾ってきて洗ってふわふわにしてあげたい,2019/01/28 21:03:30
314,ID:JJWDjvkD0,かわいいのはレグ  エロいのはナナチ  料理がうまいリコ,2019/01/28 21:14:24
315,ID:e2uox3GO0,リコさんのインなんとかさんみたいな扱い,2019/01/28 21:23:24
316,ID:yphQEgnc0,んなぁ……リコデムスはふわふわだなぁ,2019/01/28 21:24:28
317,ID:4Vu1zfQr0,パーティで一番扱いがアレだけど  主人公とか抜きで一番いなくなると困るのはリコさんっていう,2019/01/28 21:30:00
318,ID:JJWDjvkD0,ナナチとレグでだいたいやってけるけどモチベやメンタルケアはリコさんずば抜けてるもんな,2019/01/28 21:31:28
319,ID:DIa8jhnrd,レグは元々ポンコツだしナナチも今や腑抜けだもんな,2019/01/28 21:48:15
320,ID:q502Hvtn0,リコさんはメンタルはもちろん  知性の高さもかなりだしな,2019/01/28 21:59:02
321,ID:yphQEgnc0,高知能で走るゾンビとかホラーゲーだったら恐怖でしかないよな,2019/01/28 22:00:13
322,ID:yjoz2bShp,つくし的にリコさんはドラえもんでレグはのび太くんらしいし,2019/01/28 22:03:23
323,ID:y5z4SGFe0,生配信してたらボンボルド口調のリスナーが沢山出てきて泣いちゃうナナチください,2019/01/28 22:19:46
324,ID:xWDtE2pm0,（｜）リスナーは全部私ですよ,2019/01/28 22:24:24
325,ID:Dk9Zv8ghd,（&#236;）,2019/01/28 22:26:20
326,ID:B+k78iAA0,ブロックしてもブロックしても大量のボンドルドにフォローされるナナチツイッター,2019/01/28 22:26:49
327,ID:Dk9Zv8ghd,（i）,2019/01/28 22:27:08
328,ID:ibgU5GdOp,アビス「お前BANな」,2019/01/28 22:33:37
329,ID:UONkGmzO0,ナナチ（77）,2019/01/28 22:50:28
330,ID:WTb7efDpK,やたらナナチをリツイートしてくるボっと,2019/01/28 22:56:12
331,ID:HDh32Efba,ナナチ(B77、W66、H88),2019/01/28 23:01:14
332,ID:IUnw5aiWr,関係ないけど「アナリスト」って  変態を突き詰めすぎて上位存在になった変態みたいだよな  肛門に物を詰めるのが価値だよきっと,2019/01/28 23:10:53
333,ID:h8WAXjnR0,俺はマルルクアナリスト,2019/01/28 23:24:30
334,ID:7F3Ee0FEa,>>331  「素晴らしい」「おやおや」「ナナチは可愛いですね」の三パターンで埋め尽くされてそう,2019/01/28 23:29:35
335,ID:0x4wuMkm0,ナナチ　やっぱり危険です  退避を,2019/01/28 23:35:49
336,ID:liyu/jpR0,>>333  超感覚アナルマンでとっくの昔にやられたネタ  自分の母親が秘密結社ビッグアヌスのアナリストだったと言うキツイ展開  親父が首領,2019/01/28 23:46:53
337,ID:7F3Ee0FEa,>>337  ググったらマジであって草,2019/01/28 23:57:57
338,ID:ROK4pZIu0,経済アナリストとはいったい,2019/01/29 0:13:07
339,ID:suADE3nX0,リーダーにメイド服着せたい,2019/01/29 0:14:11
340,ID:Bqf3XtZt0,アナルアナライザー,2019/01/29 0:17:11
341,ID:CISY0xcQ0,一人の主人公を二人に割ったんだっけか？  レグは人と生きる流れが違うというのなら、リコとレグの別れで終わるのか。  リコさんが成れ果ててアビスの底でハッピーエンドなのか。  リコさんの子孫をレグが見守るとかも無さそうだもんなぁ,2019/01/29 0:55:06
342,ID:2HzlOLnua,明日は更新くるんです？,2019/01/29 1:02:39
343,ID:S8W83tDp0,リコがミーティになってレグが次のナナチになるのさ,2019/01/29 1:03:22
344,ID:CPz2sDKta,>>339  経済にも穴はあるんだよな…,2019/01/29 1:10:39
345,ID:AQMUmESY0,24時間切ったか,2019/01/29 1:15:18
346,ID:VgHK+mji0,>>343  こない,2019/01/29 1:39:53
347,ID:Ggp7pAUe0,いんフルだったことを考えると明日更新来ないのでは？  まぁ仕方ないそすよ,2019/01/29 1:42:12
348,ID:2HzlOLnua,インフルが治ってから一から描くわけではないし、残ってるのが仕上げのみとかの可能性もあるからワンチャン,2019/01/29 1:49:48
349,ID:bYWP785j0,イルブルエンザ,2019/01/29 2:06:08
350,ID:Cu9uAhNDd,これもアビスの呪いなら原稿から離れる事によって完治する,2019/01/29 2:10:56
351,ID:fD1jshLD0,卿「こんなこともあろうかと、描きためておいたドコカをどうぞ」,2019/01/29 2:40:26
352,ID:CISY0xcQ0,ドコカってこれからどう展開していくんだ,2019/01/29 3:29:01
353,ID:9jxpjFWoa,リコさんを追いかけたくなったナットがマルルクと合流して  タマちゃんと遭遇して  なんやかんやあってマルルクの手足をナイフで切断する展開ください,2019/01/29 3:49:10
354,ID:uN5V58mkd,いやマルルクがナットを切るんだよ,2019/01/29 4:42:53
355,ID:au1H54Zdp,タマちゃんすら手懐けるマルルク隊長,2019/01/29 6:56:34
356,ID:pnKPmqaVa,>>356  体で手懐けるんですか,2019/01/29 7:21:19
357,ID:z1ieU/1jd,マルルクのタマが穿たれるだって？！,2019/01/29 8:00:56
358,ID:CUqtJvQ70,ナットかマルルク結婚しろ,2019/01/29 8:08:33
359,ID:CUqtJvQ70,>>359  ナットと,2019/01/29 8:11:40
360,ID:dyrU5NKNp,ナットかわいいけどくさそう,2019/01/29 8:15:54
361,ID:oHFeqU+I0,>>358  マルルクにタマなんてないよ  とっくの昔にお師様に潰されてる,2019/01/29 8:19:51
362,ID:YazPCCkd0,その可能性はあるだろうな  それ考えるとジルオ危なかったな,2019/01/29 8:23:54
363,ID:9Ot2fc3sd,タマが無くてもイクことはできるんですよね？,2019/01/29 8:39:31
364,ID:2tf+/VFaa,ナットも男の娘になればみんなハッピー,2019/01/29 9:37:00
365,ID:NG/JCW+S0,上野さんは不器用の原作者がパロディ漫画をtwitterに上げてる  1ページだが,2019/01/29 10:07:28
366,ID:sw7SMp7H0,結局あびすのそこでまつって書いたの誰？,2019/01/29 10:56:47
367,ID:MRvPv3gQ0,>>367  それも私ですよ,2019/01/29 11:00:17
368,ID:4jHrdk0faNIKU,夏まで更新なさそうで安心した,2019/01/29 12:39:04
369,ID:AXm014XXaNIKU,あびすのそのへんでまつ,2019/01/29 12:59:31
370,ID:Ssy2YM1vrNIKU,アビスのそこでそす,2019/01/29 13:32:00
371,ID:U0ijz+alpNIKU,>>367  誰が書いたのかはまだまだ謎だけど紙が途中で切れてるみたいだから「奈落の底で待つ」ではなく「奈落の底で待つのは…」みたいな感じで続くかもしれないhttps://i.imgur.com/3upb5TP.jpg,2019/01/29 13:41:38
372,ID:OCnqA9DF0NIKU,奈落の底で待つのは･･･  意外な人物に一同驚愕,2019/01/29 13:55:55
373,ID:xwrORD9W0NIKU,奈落の底で待っているのは？ライザの年収は？調べてみました！,2019/01/29 14:23:12
374,ID:VgHK+mji0NIKU,ならくのそこでまっぱ,2019/01/29 14:31:16
375,ID:sw7SMp7H0NIKU,>>372  途切れてるようには見えないが？   あと・・・も勝手につけてるだけみたいだし,2019/01/29 14:32:23
376,ID:xaG2bEGq0NIKU,でも続きがありましたーってありそう。,2019/01/29 14:35:28
377,ID:hj5EOYM+0NIKU,ならくのそこでまつりかいさいちゅう！,2019/01/29 14:43:06
378,ID:xaG2bEGq0NIKU,カジャ焼きそば焼くよ,2019/01/29 14:44:17
379,ID:9Ot2fc3sdNIKU,>>374  年収0円,2019/01/29 15:04:12
380,ID:uN5V58mkdNIKU,ならくのそとでまつの誤字の可能性も,2019/01/29 15:13:45
381,ID:DPGCwH/z0NIKU,奈落の底で待つのは！？  続きはCMのあと！！！,2019/01/29 15:29:36
382,ID:xaG2bEGq0NIKU,>>381  誤字とか大問題。  もうラストダイブしちゃったんですけど…,2019/01/29 15:33:36
383,ID:Eb0WuXl0aNIKU,アビスの底でライザと再会してもこの大馬鹿って事になるだろうにね  リコを委ねたからラストダイブできたのにライザの血脈は途絶えた…,2019/01/29 15:40:28
384,ID:suADE3nX0NIKU,この漫画の展開からしてライザが悲惨な目に合ってるとしか思えない,2019/01/29 15:43:13
385,ID:sw7SMp7H0NIKU,ライザはもう原型とどめてないよね,2019/01/29 16:06:05
386,ID:U1tD9YdW0NIKU,Nanachi Naa Appってナナチのアプリ癖になるわw  もっと追加して欲しいんだが無理かな,2019/01/29 16:32:23
387,ID:CD6mB5IPdNIKU,オーゼン「ガキが……舐めてると潰すぞ」,2019/01/29 16:43:27
388,ID:OCnqA9DF0NIKU,ナナチあつめ誰かつくって,2019/01/29 16:53:42
389,ID:Bqf3XtZt0NIKU,ナナチを３つ繋げるとミーティが消えるパズル,2019/01/29 17:14:17
390,ID:8n0sYFECpNIKU,生コメンタリー付き上映明日そすよ  楽しみそすね,2019/01/29 17:29:52
391,ID:DB7KTjH10NIKU,ライザと最後の戦いをするのが王道,2019/01/29 18:03:32
392,ID:tyPcgpFb0NIKU,オイラ特製のナナチンコあつめだ、オマエもやっとけ～。,2019/01/29 18:12:37
393,ID:Ps2uekFqaNIKU,確実な死、生物は存在できないので先に進むには機械の身体を手に入れるしかなかった～つまりレグinライザ(の精神？魂？)  レグの今の人格は元々のレグではなくて記憶を失ったライザなんじゃないかと予想   ファプタ「お前はネジになるそす」,2019/01/29 18:13:32
394,ID:sw7SMp7H0NIKU,下に降りるだけなら死なないじゃん,2019/01/29 18:17:03
395,ID:Ps2uekFqaNIKU,なんかもう呪いが圧縮密集しててスクワットしただけで死ぬとかいうレベルだったりして,2019/01/29 18:20:59
