スレ数,ID,コメント,投稿時刻
145,ID:E5d7ljZg0,品のない下ネタはノーセンキュー,2018/10/12 20:41:35
146,ID:yMJp3mftp,掲示板のせいにするのは簡単で楽だけど  険しい道を選び死ぬのもまた一興だと思います  旅路の果てに何かを得るのは挑んだ者のみなのです,2018/10/12 20:41:52
147,ID:LNSTjzEy0,>>144  色々思うことあったんだけど、ボ卿ナーのワードで全部ふっとんだわ  そういうのも、あるのか…,2018/10/12 20:42:28
148,ID:m3IfC/OP0,>>142  根拠のない妄想を書き込む是非はともかくさ  >>134みたいなあいつら分かってないなあ()君たちは違うよね？的書き込みして恥ずかしくないの？,2018/10/12 20:44:09
149,ID:w8hymnvm0,>>143  モクリちゃんかな？,2018/10/12 20:44:50
150,ID:Gk/Va3ic0,転んでも泣かない。,2018/10/12 20:48:11
151,ID:882iX2Py0,>>149すまんが恥ずかしいの意味がわからない  掲示板ってそもそもその為に機能している部分多いと思うが…  世の中全員と分かり合うなんて無理  それでも、好きな作品が一緒のやつらとは共有したいって思うのはいかんのかね？   まあ、スレチだね  レスくれた方々どうもありがとう,2018/10/12 20:49:45
152,ID:yMJp3mftp,ええんやで,2018/10/12 20:51:02
153,ID:E5d7ljZg0,まああああああああ,2018/10/12 20:58:43
154,ID:XsNAspCPr,ハディ…あれまあ…まだちゃんとヒトに見えるんだ…,2018/10/12 21:00:32
155,ID:LNSTjzEy0,ブルーそう…  クグふぁもホンでいっそす！！,2018/10/12 21:03:15
156,ID:9ACU25G3d,オイラが見えるのかい？,2018/10/12 21:03:28
157,ID:OmG8bPmk0,力が入らなくなったオーゼンの股が大きく開かれて  ウルトラマンコにデカマラルクが容赦なく突き刺さる,2018/10/12 21:09:04
158,ID:VPkxuxRG0,オーゼンさんの同人誌はいいよね  愛を感じる,2018/10/12 21:15:44
159,ID:L9g/65XH0,地上でリコが拾ったレグの物と思わしきペンダント  よく見るとショウロウ層の干渉器も似た様なシルエットの物を首？からぶら下げてる  これが意味する所はつまり……どう言う事なんだろう？,2018/10/12 21:18:51
160,ID:nNXVGqjad,>>158  最後の３分間ゎ30分以上にわたり  深層との時間の流れの差を示していた…？,2018/10/12 21:23:34
161,ID:XsNAspCPr,>>160  ドッグタグ説、ビーコン説、アバンのしるし説あたりを提唱しておこう   まぁ最低でも何らかの共通した組織、団体に干渉器は属しているとみていいんじゃないかな,2018/10/12 21:39:34
162,ID:EXBX6CcPM,ナナチの香ばしい匂いが全然想像出来ない誰か説明して,2018/10/12 22:19:20
163,ID:yMJp3mftp,太陽と穀物の匂い、具体的にはインコの額の匂い  と作品外で言及しておられた  作品内では知らん,2018/10/12 22:23:55
164,ID:ePwb9FBs0,>>163  ペットショップ行って嗅いできて  https://i.imgur.com/8A80P82.jpg,2018/10/12 22:24:17
165,ID:zokIKH/W0,ネコの肉球の如きひなたと汗と乾いたうんこをミックスしたような匂いに違いねえ,2018/10/12 22:26:18
166,ID:PKEu/ynK0,インコの匂いはだいたい餌の匂いらしい  味覚がちょっとあれなナナチは…,2018/10/12 22:28:00
167,ID:EjYAj6ikD,ハムスターの匂いみたいな感じ？,2018/10/12 22:30:09
168,ID:EXBX6CcPM,俺のインコそんないい匂いしないわ…普通に臭いわ…,2018/10/12 22:31:31
169,ID:EXBX6CcPM,どっちか言うとメイニャがそっち系の匂いかと思ってた,2018/10/12 22:32:03
170,ID:uWZXH0iO0,てか、匂い設定なんてよく思いついたな,2018/10/12 22:32:15
171,ID:NhpA6x3w0,さすが先生絵が上手い  インコかわいく描くのナニゲにムズいんよね,2018/10/12 22:32:16
172,ID:LNSTjzEy0,アビスの作中に限ればつくし卿の描くケモケモした絵を見てきてあんまり鳥イメージってないなぁと思ってたけどメイニャってあれ鳥イメージだったりするんかな？  両サイドののフワフワは翼というより飾り毛みたいなもんと認識してたんだけど,2018/10/12 22:36:50
173,ID:38l9BSBw0,有機物はそんなに上手くない。  この人、俺の中で評価高いんで  あえて厳しいこと言わせてもらえば、どれもどっかで見た感じの絵。  せめて人物はもうちょっとオリジナリティが欲しい。  それでも臭みなく描けてて、文句のつけようがないんだけど、  そういう作家ってえてしてメジャーになりきれないんだよね。  才能ある人こそ、評価受けて欲しいから、歯がゆい思いがある。,2018/10/12 23:28:45
174,ID:VPkxuxRG0,誤爆？,2018/10/12 23:30:20
175,ID:mH5K9rdo0,ナキカバネ「…」  ツチバシ「…」,2018/10/12 23:31:27
176,ID:EjYAj6ikD,>>134  お前、それ俺だし原作も最新まで読んでるししかも半分ネタで書き込んだのにここで同意求めるとかアホだろ  しかもフルボッコじゃねえかライフはゼロか？,2018/10/12 23:35:18
177,ID:wPSd8A580,>>177  最後心配してるのぐう聖,2018/10/12 23:37:56
178,ID:VPkxuxRG0,やっと大人しくなったんだから触らないでくれ,2018/10/12 23:40:55
179,ID:XombvvRq0,おやおや おやおやおやおやおやおや,2018/10/12 23:50:24
180,ID:1XXJJanv0,（│）インコは可愛いですね,2018/10/12 23:50:34
181,ID:sGl69B9E0,ボ卿の一行AAってなんかエッチだよね……///,2018/10/13 0:01:04
182,ID:PwCeduGO0,顔だけマ○コ卿,2018/10/13 0:05:14
183,ID:vMHRgOuP0,( i )<イケませんナナチ！,2018/10/13 0:09:43
184,ID:6IamIGNx0,その狭い隙間から火葬砲ぶち込んでケツからひねり出させてやる,2018/10/13 0:15:01
185,ID:gEoTJidG0,ボ卿でエロ話は成れ果てが過ぎるのでNG,2018/10/13 0:20:36
186,ID:sGl69B9E0,祈り手の中には女性もいるはずで、しかるにボ卿の体には無限の可能性があるというのは誰しもが考える夢ではなかろうか   リコボ卿、レグボ卿、ナナチボ卿にプルシュカボ卿……素晴らしいですね,2018/10/13 0:27:29
187,ID:u8OhJoH7K,ボ卿はしらんがリコに話しかけるプルシュカみたいなことがライザやオーゼンにもあるんかね,2018/10/13 0:31:02
188,ID:NMI0Jb6J0,ナナチボ卿は本当に来そう,2018/10/13 0:34:01
189,ID:wNVJw5Gcr,最初はボ卿嫌いだったんだよな……思想がどうあれ外道だし残虐だし……  でもだんだん嫌悪感が快感に変わってきて……これが、恋？(五層負荷),2018/10/13 0:42:09
190,ID:jDbh0Qqv0,愛ですよ,2018/10/13 0:48:13
191,ID:qC/iSoCy0,うちのインコはいい匂いだぞ  三羽とも違う香ばしさ,2018/10/13 1:04:12
192,ID:r2eJjtsm0,>>188  「お師様！この獣には肛門が二つあります！他の探窟家に抉られたんでしょうか？！」  「ああ、それはママ穴と言ってね。ほ～ら私のと見比べてごらん」,2018/10/13 1:08:16
193,ID:qQfQ2sos0,インコの首筋はクセになるかおり,2018/10/13 1:53:14
194,ID:PDBD4yOVa,>>134  オーゼンまで性的虐待受けてたらエロ子さんの特別感がなくなるじゃないか,2018/10/13 3:46:42
195,ID:FSCuEyAS0,>>170  自分もメイニャがインコみたいにしょっぱ臭いんだと思ってた  ナナチはネコかウサギ系の匂いで,2018/10/13 3:49:45
196,ID:TQ9f5+7H0,乾いたインコを優しくした香り,2018/10/13 4:50:17
197,ID:bPrQdi+mr,絵柄に関しては漫画太郎のフレーバーが少しするよな,2018/10/13 4:51:28
198,ID:fdJGtzbta,ょぅιﾞょが酷い目にあうところは共通してる   「VIPでやってください！」※AA略,2018/10/13 4:59:37
199,ID:k1W8PSLf0,>>187  可能性だけならミーティボ卿もありうる  ミーティの見ている世界を知りたいと思って試しててもおかしくない  瀕死のリコさんを導いたのも私ですよ,2018/10/13 5:02:34
200,ID:FSCuEyAS0,>>187  知的探究心あふれるボっさんならきっと女性祈り手のからだで  出産とか絶対してみたいと思ってるはず,2018/10/13 5:13:47
201,ID:PwCeduGO0,そもそも乾いたウンコは無臭なんだよなぁ  乾いたうんちを優しくした臭い≒無臭を優しくした臭い≒無臭になってしまう,2018/10/13 7:14:41
202,ID:JWtQEo8Xa,>>202  お前乾いたうんこ嗅いだこと無いの？,2018/10/13 7:19:50
203,ID:Q1eIJ1S0a,ウンコの成分によっては臭さレベル変わるのでは,2018/10/13 7:36:49
204,ID:PwCeduGO0,>>203  嗅いだことなかったならこんな事言ってない  まぁどれぐらい乾いてるかで変わるとは思うけど,2018/10/13 7:48:32
205,ID:OSSX9uu7d,ガンスリンガーガールを初めて読んだんだけどこっちのリコサンも義体になったら強い？,2018/10/13 8:01:30
206,ID:r2eJjtsm0,>>206  義体は子作り出来ないからNG  それと薬物でオッサンに惚れさせられてるのもNG  リコが不具になったら余ったレグのパーツを付けるよ  動かなくなった左手の代わりにレグアームを付けて、レグの右手にはまああさんのちんぽを付けよう  これでウィンウィーンヴヴヴヴ,2018/10/13 8:41:07
207,ID:yBJId8cl0,アビス外の技術レベルが如何程なのか不明なのでなんともいえない  船団キャラバンの船とかを見るに極端に高いわけじゃなさそう？  遺物に意識で動かす腕とかあるけど、そう都合よく手に入るとは思えんし,2018/10/13 8:45:05
208,ID:r2eJjtsm0,>>208  飛空船と衛生レーダー探索が出来るぐらい  遺物普及の為に技術は遮断してるみたい  タービンなんかは島外の技師を呼んでるらしい  多分ボ卿ぐらいの技術者がゴロゴロしてるんだろうな  1900年は島に近づく事も出来なかったが、今は航海技術が発展してキャラバン船が周回出来るようになった  多分、現実日本よりちょっと上ぐらいの技術レベルなんじゃないかな  ナナチイヤホンのレベルが最大限な可能性もなきにしもあらずだけど,2018/10/13 8:50:35
209,ID:/OIOOJrJ0,タマちゃんからの手首切断ルートかベラフの要求快諾ルートならサードワークス活躍してたかも,2018/10/13 8:52:29
210,ID:r2eJjtsm0,>>210  ベラフの要求は足だったんだよなぁ  両手両足が右手の男、Jガイル,2018/10/13 9:04:12
211,ID:PwCeduGO0,「メイドインアビス」配信決定！ | dアニメストア - https://anime.dmkt-sp.jp/animestore/CN/CN00000001  隅々まで探索されつくした世界に、唯一残された秘境の大穴『アビス』。  どこまで続くとも知れない深く巨大なその縦穴には、奇妙奇怪な生物たちが生息し、今の人類では作りえない貴重な遺物が眠っている。  「アビス」の不可思議に満ちた姿は人々を魅了し、冒険へと駆り立てた──。  大人気作品がついにdアニメストアに登場！気になるボタンをチェックしてお待ちください。,2018/10/13 9:36:47
212,ID:Kosm/4Oe0,アビス世界には綺麗好きなレーダーが普及してるのか,2018/10/13 9:51:06
213,ID:JidfxuIha,>>193  ＞ママ穴   娘フラワー並のパワーワードｗｗｗ,2018/10/13 9:57:30
214,ID:Y3xaXv7Ia,>>207  義体で子作り出来ないのはレイパーにぶっ壊されて子宮が物理的にないエッタだけだぞ 他は子宮あるし生理も来るから理論上体外受精なら出来る,2018/10/13 10:09:06
215,ID:cAcsWmsp0,dアニメに入る＝アマプラから消える  ってこと？,2018/10/13 10:16:02
216,ID:PwCeduGO0,Xレイパー（和製英語）  Oレイピスト（英語）,2018/10/13 10:24:10
217,ID:wNVJw5Gcr,>>209  現代日本は上げすぎじゃね？  少なくともだとしたら高度情報端末の類が出てこないのはおかしいし、装備類ももっと現代的なものがあるはず   ヘッドフォンの原型であるエレクトロフォンが登場したのは1890年だし、基本は第一次大戦頃(1914-16年代)ぐらいだと思うな,2018/10/13 12:11:05
218,ID:wNVJw5Gcr,16じゃない、18だ,2018/10/13 12:11:58
219,ID:OSSX9uu7d,リコサン(18)？,2018/10/13 12:24:39
220,ID:yBJId8cl0,でもハイテク機器が出てきて、何故それをアビス探窟に使われなかったのかって疑問が出てきても  わかんね？（原因は）力場だよ、で全部通用しそうなのが,2018/10/13 12:28:11
221,ID:Rdmf+Mcj0,ナナチの性別など力場で説明できないことも数多くある,2018/10/13 12:29:08
222,ID:sGl69B9E0,ああ、あと冒頭らへんにある「アビス以外の世界の全ては探索し尽くされた」みたいなくだりが、  ２０世紀前半の地球表面の探索がほぼ完了した時期を連想させるのでその辺りだとずっと思って読んでた  次の2000年のことを考えても、あと少しで2000年って時代なんだろうし,2018/10/13 12:33:46
223,ID:Kosm/4Oe0,アビス内で精密機器が使われてないのは力場のせいにできるとして  海外では既にミオ先生みたく不老が当たり前の超技術世界で  一周回ってレトロ回帰してる可能性すらある,2018/10/13 12:34:00
224,ID:Jc6ySSCaa,フラクタルみたいな世界か  ＞超技術でレトロ回帰,2018/10/13 12:40:44
225,ID:VooeYX5ya,作り方を知らなくてもパンは食える,2018/10/13 12:42:29
226,ID:QfyObtyIa,なんてことだ ここはオースだったのか,2018/10/13 12:46:34
227,ID:QVaKldss0,オース以外の、ほかの島や大陸はどれくらいの大きさなのかな  地球と同じくらいかな,2018/10/13 12:51:11
228,ID:sGl69B9E0,世界のサイズや、そもそも惑星なのか、とかその辺から未確定だしね(だよね？),2018/10/13 13:03:59
229,ID:yBJId8cl0,地下を潜りきるとそこには以前の地球が・・・,2018/10/13 13:08:55
230,ID:EvfJKZKwp,ファンタジーにおける月とか明星とかの概念をどう解釈するかによる,2018/10/13 13:09:06
231,ID:DZfHjWCr0,>>230  エウレカセブン思い出した,2018/10/13 13:35:28
232,ID:U0wys2lB0,>>224  電子回路は力場の影響受けるから真空管使ってるみたいな,2018/10/13 13:45:46
233,ID:u8OhJoH7K,真空管先生も電子回路部品ではなかろうか,2018/10/13 14:04:27
234,ID:PwCeduGO0,現実世界では電子回路は自然放射線（熱を持つ全ての物体が出す放射線、宇宙線、中性子線など）や電磁波によってビットが反転したりするから、そんなイメージなんだろうか  実はその為にエラー訂正という技術があったりする,2018/10/13 14:13:00
235,ID:Z6gnaeWE0,>>216  いや放送から年月過ぎたから配信サービス増やしてるんだろう  甘プラ限定が、映画に向けてオープンなニコニコで配信→比較的ユーザーの多いｄアニメでの配信スタートは戦略的だと思うぞ,2018/10/13 14:39:47
236,ID:PZSOKtwT0,ガンジャが活動してた時代から現在のリコさんの時代まで2000年ぐらい経ってる説濃厚で  ガンジャの装備もいくらか今に比べれば粗末な感じに見えるけどそれはそれとして2000年経過してる割には地上の進歩がそこまで発展してないようにも見える  メタ的にいえば地上の道具文明が強すぎると遺物の凄さが際立たないという要素もありそうだけどやっぱり地上の文明はなにかのターニングポイントで一巡してるのかな,2018/10/13 15:10:51
237,ID:4TpMbUBu0,>>235  訂正が肛門に見えたよ  なんでだろうな,2018/10/13 15:23:22
238,ID:O2oEGbEUa,150層の負荷そす,2018/10/13 15:24:41
239,ID:Fx8Pb9cBa,貴公の人間性も限界の様だな,2018/10/13 15:27:45
240,ID:sGl69B9E0,>>237  ガンジャ隊が2000年の区切りの「前」なのか「後」なのかは気になるところ  もし「前」なら文明リセットは一回だけなのか、それともガンジャは何千年も昔の「最初の一回」なのかとか気になる(イルぶる成立的な意味で)   まぁでも、単純に描写されてる範囲だとガンジャの装備や船は2000年分ぐらいの差に思えなくも……微妙なところ  造船技術は多分ローマ期ならクリアしてる水準だから、2000年でも通る  ただ服飾技術が高すぎるし、装備も明らかに１９世紀クラスの縫製技術は必須なように見えるので、2000年の「前」にも思えるのよね,2018/10/13 15:28:41
241,ID:IEbebsPMx,たまに出てる輪廻転成説だったら  メイドインアビスのメイドはmadeじゃなく冥土になるなとふと思った  輪廻転生の六道のなかでも地獄、餓鬼、畜生道が冥土なんだけど  考えすぎかな,2018/10/13 15:31:01
242,ID:+NF6ErGop,少なくともオース設立から1900年経ってる訳だから、旧言語と新言語で接点がないのであれば2000年近くは経過してるはず  「オース語は発音文字が失われてるから」と言うセリフもあったので、ガンジャ隊が遭遇した村の記録は散逸してるだろうな  ショウロウや入れ墨文字など、残ってれば重要な情報となり得る筈だから  やはり重要なのは6層を超えると2000年問題の呪いを回避出来るのか、或いはエロ子さんも含めて成れ果てる事で呪いをやり過ごしていたのかだろうな  島から離れると誕生日の呪いを受けなくなると言うのが島と外を隔てる大きな根拠だとは思うが,2018/10/13 15:43:45
243,ID:xkhdNfm6a,俺は6層を超えると2000年問題の呪いを回避出来る説を推す   ボ卿が祝福含め6層から帰還する研究をしていたのは2000年問題が収まってからまた地上に戻るためだろうし、祝福を受けて「次の二千年を迎える準備が整いました」って言葉にも合致する,2018/10/13 15:53:53
244,ID:sGl69B9E0,>>242  ダブルミーニングの可能性は十分あると思う  俺はリコが蘇生したくだりでメイドインアビス＝「アビス産の」にかかってる気がして、  レグだけでなくリコ自身の魂もアビス由来なのかなと思ったりした  >>244  それだけではないような気はするんだよね  やっぱり『奈落の底』には何かがあるか、何処かに通じてるんだと思う,2018/10/13 16:00:07
245,ID:xSGu47XJ0,>>245  まあ意味がないんだったら7層の存在意義が薄れるし、6層は単なるモラトリアムの様な気がする  多分だがイルぶるの外に出れば何らかの形で呪いは逃れられないと思うぞ,2018/10/13 17:34:08
246,ID:sGl69B9E0,残る白笛が多すぎるし、案外七層って実はとんでもなく広いのかもね  それこそアビスを境界にして表と裏の世界になってる説みたいに,2018/10/13 17:38:21
247,ID:R55RP5y9a,アビスの底には一本の糸があってそれを辿るとスペースうんこの散らばってる宙域に出るんだ…俺には特別な知恵があるからわかるんだ,2018/10/13 18:12:36
248,ID:xkhdNfm6a,七層到達までが「ハローアビス」でオーゼンの言う「光る輪」をくぐった先が本編開始とか？  七層に神秘卿がいて  「門番」が序章のラスボス  光る輪の先に先導卿がいる,2018/10/13 18:23:18
249,ID:zUD5LhLKM,ウッキウキでラストダイブした先導卿さんと神秘卿どうしてるんやろ。なんかどっちか普通に死んでそうな気がするわ。,2018/10/13 18:26:42
250,ID:VxsXvuQ7d,先導卿は既に死んでてオーゼンでいうところのマルルクポジみたいな人が代わりに引き継いで探窟つづけてそう,2018/10/13 18:34:20
251,ID:05rJoclKa,普通に死んでたは流石に拍子抜けすぎるからあってほしくないなあ   ものすごく強い敵や危ない場所で死んで噛ませ犬的なことにはなりそうだけど,2018/10/13 18:39:19
252,ID:u8OhJoH7K,先導卿はムーギィさんにキンタマを納入してるかも,2018/10/13 18:39:52
253,ID:MZCSsZ7VM,ナナ層とか階段一段上がっただけでスペランカーよろしく死んでそう,2018/10/13 18:40:13
254,ID:gVi5JwDNa,オースではすでに何年も経ってて白笛持つほどに強く成長したマルルクがリコさん隊に追いつきます   もちろんその白笛はあの人の・・・,2018/10/13 18:52:13
255,ID:Rdmf+Mcj0,あの人……ナットかな？,2018/10/13 18:52:48
256,ID:05rJoclKa,キユイやろなぁ…,2018/10/13 19:06:31
257,ID:3v2j7kc70,神秘か先導のどっちかは門番の所で共闘とかないかな 不動に師事して黎明と敵対と来たしそろそろ共闘路線もありそう また敵対はワンパターンすぎるし,2018/10/13 19:09:48
258,ID:05rJoclKa,先導卿は名前からして一番先にいてほしいから神秘卿と共闘がいいなあ,2018/10/13 19:17:41
259,ID:ZxhMsMUBa,リーダーが白笛なってたら驚く  子供が好きな感じじゃなかったから白笛にはなれないと思うけど,2018/10/13 19:20:37
260,ID:ffy1nd8U0,忘れられたハボさん,2018/10/13 19:35:47
261,ID:xSGu47XJ0,「リコ！助けに来たぜ！あ、ナナチは可愛いですね」,2018/10/13 19:38:47
262,ID:lHlL3dpBM,ラフィーさんの白笛になってそう,2018/10/13 19:39:03
263,ID:SJl6W5li0,そういやお師様ユアワースの事をリコ達に教えてなかったんだよな？  これって、「今から言っても自前の白笛なんてこさえるヒマないだろ」的な意味で説明ハブいたのかな？  お師様の中のラストダイブ正解ルートはボ卿を脅すなり何なりして白笛で昇降機を起動させるって事？,2018/10/13 19:40:42
264,ID:sGl69B9E0,>>264  まぁエグい話ではあるし、実際リコが白笛になる以外の選択肢ない状況だったわけだしな  優しさでも厳しさでもあのタイミングで言う話ではなさそう……道中で死ぬ可能性も普通にあったわけだし   一流の探窟家、白笛になるっていうならそのぐらいの困難や理不尽は自分で乗り越えろ、って感じでしょうたぶん,2018/10/13 19:44:17
265,ID:SJl6W5li0,それか、ライザとの約束がある手前見送るけど、本心はこのまま監視基地に残ってマルルクのそばに居て欲しいって思ってたか。,2018/10/13 19:47:59
266,ID:SJl6W5li0,どっちか決めかねたから、白笛の事は黙ってる。その上で、失敗して帰ってきたら、何も言わずに監視基地に匿う。万が一にも自前の白笛を用意できたら、スッパリ諦める」って賭けたのかな？,2018/10/13 19:48:14
267,ID:lHlL3dpBM,>>260  子供が好きじゃないと白笛になれないんだっけ？,2018/10/13 19:51:26
268,ID:Rdmf+Mcj0,不動卿  黎明卿  つくし卿   みんな子供が大好き,2018/10/13 19:53:30
269,ID:U0wys2lB0,オーゼンを慕ってた双子がいたなぁ,2018/10/13 19:53:51
270,ID:SJl6W5li0,>>268  限りなく外道に近い度し難さを持ったロクデナシが白笛になる。ライザやオーゼンはギリギリで踏みとどまったけどボ卿は完全にアッチ側にフライアゥエイしてる,2018/10/13 19:54:18
271,ID:sGl69B9E0,白笛を獲得する最低条件って   ・(死後も)自分と親密な関係の相手がいる  ・その相手と共に祭壇のあるアビス５層まで辿り着く  ・その相手が死に、骨を抉り出して携帯する  ・(イルぶるで行われた加工をすると完全な白笛になる)   でしょ？  単純にリーダーじゃ実力不足だとも思う……  リコさん隊の場合レグとナナチがチートすぎる、リコさん個人も有能ではあるけどさすがに一人じゃとっくに死んでた,2018/10/13 19:59:37
272,ID:sGl69B9E0,ごめん、祭祀場だね,2018/10/13 20:01:56
273,ID:lHlL3dpBM,リーダーの質力ってよく分からないよね  地滑りくらいのレベルかな,2018/10/13 20:02:37
274,ID:CD3xNikAr,>>212  おー,2018/10/13 20:03:49
275,ID:kgPVucn80,骨を抉るとか初耳,2018/10/13 20:05:32
276,ID:sGl69B9E0,>>276  白笛の「白」は単純に骨の白で、  プルシュカの場合は最初からカートリッジに加工してたから「背骨の途中まで」  の一部が加工前の白笛になったんだと思ってた   なんにせよ死体が呪いパワーで笛の形になるわけではない以上、  何らかの死体に対する加工は必要だと思う……なんか変な読み落としがなければ,2018/10/13 20:11:12
277,ID:LU7kJ8/Ha,>>238  それもまたエラー訂正技術の一つですよ,2018/10/13 20:11:32
278,ID:Kosm/4Oe0,あの丸っこいねとねとユアワースが背骨由来とは全く思えなかった  変質した心臓だと思ってた,2018/10/13 20:14:52
279,ID:Rdmf+Mcj0,結石だと思ってたわ,2018/10/13 20:15:46
280,ID:3v2j7kc70,形的に心臓やと思ってた,2018/10/13 20:27:08
281,ID:kgPVucn80,一番重要なユアワースを読み落としてる,2018/10/13 20:30:11
282,ID:+NF6ErGop,>>277  プルシュカは心臓でボ卿は両手だと思うなぁ  ライザのは形状的に骨ではあり得ないし  お師様はシルエット的に子宮の可能性があると思ってる,2018/10/13 20:33:39
283,ID:+NF6ErGop,>>277  >死体が呪いパワーで笛の形になるわけではない以上  まさしく死体を呪いのパワーで「ヒト結晶」にするのが祭祀場なんだけど  原作未読勢？,2018/10/13 20:36:11
284,ID:sGl69B9E0,まぁ、特に確定ではない感じかな,2018/10/13 20:37:47
285,ID:aQeKxTGa0,成れ果てると気体にすらなるんだから肉体なんてどこでもいくらでも笛の材質になる,2018/10/13 20:39:33
286,ID:/OIOOJrJ0,原作未読勢？って煽りを定番化するのはNG   リーダーの実力は捜索隊（青~月笛）以上ハボさん未満くらいの黒笛有望の月笛って感じか  レグをあっさり捕まえたハボさん曰く「すぐに捕まえちまう」だし,2018/10/13 20:43:50
287,ID:EvfJKZKwp,ツイッターで白笛 心臓 あたりで検索すりゃ色々出てくる,2018/10/13 20:52:14
288,ID:DZfHjWCr0,>>283  お師様の笛は元ネタがミノタウロスだし普通に牛の頭やろ,2018/10/13 21:01:48
289,ID:fdVPOibg0,しかし１ミリも話が進まんな～  早く７層最果ての海行ってほしいのに  どうしてこんな展開遅くなった  ポンコツナナチがベラフに捕まったせいか  もうあいつは放置してファプタ連れて先に進もうや,2018/10/13 21:02:15
290,ID:3v2j7kc70,最果ての渦な 海はもう越えたやろ  5層にも二巻分まるまる居たんだしそこまで展開遅くなった印象ないけど村で6層終わるかまだなんかあるのかわからんしなんとも言えんな,2018/10/13 21:08:44
291,ID:fueYGYau0,重要な伏線回収パートだし別に話が頓挫してるというわけではない  むしろ進んでないのはつくし卿の筆,2018/10/13 21:09:49
292,ID:U0wys2lB0,遺灰で白笛を作れ,2018/10/13 21:10:16
293,ID:3v2j7kc70,つくし卿はまだ若いし気長に待てるからまだいいよ  ワチの読んでるパンプキンシザーズとか作者60以上だから完結出来るのか不安,2018/10/13 21:16:01
294,ID:tgxG0zWnd,つくし卿もあの体型だし、辛いもの大好きっぽいし健康に気を付けてほしい,2018/10/13 21:21:25
295,ID:r2eJjtsm0,>>293  遺灰には意思がないから多分無理だな  プルシュカはボ卿の苦しみを背負いたいと思って石になったから、リコさんとボ卿の両方に合致する魂の形をしてると思う  或いは全ての笛は生前の自我が残ってて、笛自身が響きたいと思わない限り持ち主にも反応しない可能性もあり得る  なぜ6層から笛を上げる必要があったのかの理由もそれかも知れない,2018/10/13 21:29:10
296,ID:gEoTJidG0,頑張りすぎてハンターハンターになったり、急いで投稿するためにハンターハンターになったりする方が嫌だなぁ,2018/10/13 21:30:38
297,ID:kgPVucn80,命を響くRPG,2018/10/13 21:33:18
298,ID:suoQ4GEwD,オーゼンが追いかけてきてリコレグナナチミーティを助けてライザ探索隊出発だといいな,2018/10/13 21:38:02
299,ID:Kosm/4Oe0,微笑ましい展開ですね,2018/10/13 21:38:55
300,ID:Y8lzBvS00,小さな匙で辛いものさふさふ食べたくなってきた,2018/10/13 21:55:34
301,ID:gAcoUN9LM,>>298  アビスさえ読まなければいいキャッチコピーだな,2018/10/13 22:05:17
302,ID:zh0XSiGl0,白笛への変質部位って脳幹だと思ってた,2018/10/13 22:20:44
303,ID:r2eJjtsm0,>>303  「白笛は生っぽかったよ」,2018/10/13 22:35:20
304,ID:Rdmf+Mcj0,ユアワースはちんちんの骨だった？,2018/10/13 22:37:35
305,ID:r2eJjtsm0,>>305  セイウチの陰茎骨はこんなに大きいのです！  http://livedoor.blogimg.jp/shindenforest/imgs/2/7/27abaabc-s.jpg  多分、ステラー大海獣,2018/10/13 22:44:38
306,ID:zh0XSiGl0,>>305  つまりプルシュカはふたなりだった?  まあ胎児期に両生殖器発生して女子は陰核として残るが,2018/10/13 22:44:38
307,ID:PwCeduGO0,>>306  ご立派ァ！！,2018/10/13 22:48:45
308,ID:dfeQwQkq0,>>306  そんなもんがある事に驚いたけど、値段にも驚いた,2018/10/13 22:50:42
309,ID:GwsFX6xRa,ユアワースは脳みそだと勝手に思ってた  死ぬか人間性失うかユアワースになるかの違いは脳が変化してるんじゃねえかと,2018/10/13 22:59:24
310,ID:rMY2em8q0,>>283  >>289  笛にぶっかけるマルルクという欲望を優先させて子宮とか言い出すのはだめですよね,2018/10/13 23:06:13
311,ID:iPR7GyU+0,アビス＝LOSTの謎の島   落ちまで考えてない説を推す,2018/10/13 23:11:31
312,ID:3v2j7kc70,lostは1シーズン目のホラーサバイバルは面白かったけど島の民出て来たりどんどん謎方向にいってなんか思ってたのと違った,2018/10/13 23:33:16
313,ID:/OIOOJrJ0,同人の絵本で出すつもりだった訳だし変わる可能性はあれどオチの用意はされてるはず  予定よりかなり長くなってるから途中途中は考えながらギリギリ回してる状態という線はありうる,2018/10/13 23:40:27
314,ID:bLNypsJca,不思議の国のアリスやグリム童話がなんとなくメイドインアビスに近い雰囲気がする。  オチは最初から考えてるんやないかな。,2018/10/13 23:42:59
315,ID:luRClETp0,ハガレンみたいに最初からオチは考えてて枝葉を伸ばしてるパターンじゃないかな,2018/10/13 23:46:13
316,ID:wnywnQld0,なんや、死んだらゲーム世界から抜け出せなくなるってあの花と全く同じやないか  やっぱりあのクソアニメ丸パクリやったんか,2018/10/14 0:02:33
317,ID:wnywnQld0,誤爆,2018/10/14 0:03:03
318,ID:NUjkoJxV0,俺の知ってるあの花と違いますね...,2018/10/14 0:09:30
319,ID:NpdMMY7Ma,アナルちゃんが出るのしか知らんが他にあの花ってあるん？,2018/10/14 0:13:20
320,ID:qzKcRC7H0,アビスであの花ってあれかと思った,2018/10/14 0:13:50
